Tiempo inversion[s]   Memoria[bytes]    Tamaño 
1.9494050999928731   174240000   3300 
4.9573291999986395   338560000   4600 
5.789845399995102   400000000   5000 
20.641118200001074   900000000   7500 
53.275315599981695   1600000000   10000 
0.10187319997930899   16   1 
0.00021359999664127827   784   7 
0.0003291000030003488   1600   10 
0.0002744999947026372   6400   20 
0.0007938999915495515   40000   50 
0.0015334000054281205   78400   70 
0.0037731000047642738   115600   85 
0.0032466000120621175   160000   100 
0.005467699986184016   360000   150 
0.006104299973230809   640000   200 
0.0015826000017113984   1000000   250 
0.0034740999981295317   1440000   300 
0.006334599980618805   2560000   400 
0.0110765999997966   4000000   500 
0.03360709999105893   9000000   750 
0.04467790000489913   10240000   800 
0.10576410000794567   14440000   950 
0.08739479997893795   16000000   1000 
0.1538124999788124   25000000   1250 
0.208800299995346   31360000   1400 
0.24815769999986514   36000000   1500 
0.3514796999807004   43560000   1650 
0.46394689998123795   54760000   1850 
0.48499680001987144   60840000   1950 
0.565492900001118   64000000   2000 
0.878864500002237   92160000   2400 
2.3491063000110444   174240000   3300 
5.0396217000088654   338560000   4600 
6.961408300005132   400000000   5000 
21.645633899985114   900000000   7500 
51.3223985999939   1600000000   10000 
0.09963290000450797   16   1 
0.0002680000034160912   784   7 
0.00014310001279227436   1600   10 
0.0005707000091206282   6400   20 
0.0003912000101990998   40000   50 
0.0006610999989788979   78400   70 
0.0007705000170972198   115600   85 
0.0010514000023249537   160000   100 
0.0012493999965954572   360000   150 
0.0018349000019952655   640000   200 
0.0029181000136304647   1000000   250 
0.003998300002422184   1440000   300 
0.007500800013076514   2560000   400 
0.011338299984345213   4000000   500 
0.04768739998689853   9000000   750 
0.04262139997445047   10240000   800 
0.07484190000104718   14440000   950 
0.09176120001939125   16000000   1000 
0.15715839999029413   25000000   1250 
0.1772756999998819   31360000   1400 
0.21843809998244978   36000000   1500 
0.25669169999309815   43560000   1650 
0.3709083999856375   54760000   1850 
0.46955460001481697   60840000   1950 
0.440427900000941   64000000   2000 
0.8509987000143155   92160000   2400 
1.8714987999992445   174240000   3300 
4.874332400009735   338560000   4600 
6.594887100014603   400000000   5000 
23.180848500021966   900000000   7500 
54.09327179999673   1600000000   10000 
0.09535629997844808   16   1 
0.0003454999823588878   784   7 
0.00018699999782256782   1600   10 
0.00039420000393874943   6400   20 
0.00025900002219714224   40000   50 
0.0005728999967686832   78400   70 
0.00076149997767061   115600   85 
0.0009624000231269747   160000   100 
0.0013395000132732093   360000   150 
0.0015265000110957772   640000   200 
0.0019810000085271895   1000000   250 
0.002564800000982359   1440000   300 
0.005339299998013303   2560000   400 
0.00979800001368858   4000000   500 
0.035760800004936755   9000000   750 
0.057574300008127466   10240000   800 
0.07857650000369176   14440000   950 
0.08814480001456104   16000000   1000 
0.15285029998631217   25000000   1250 
0.23792640000465326   31360000   1400 
0.2869733000115957   36000000   1500 
0.3626876999915112   43560000   1650 
0.6743992000119761   54760000   1850 
0.627909400005592   60840000   1950 
0.6337216999963857   64000000   2000 
0.9371209999953862   92160000   2400 
1.9219710000033956   174240000   3300 
6.958942900004331   338560000   4600 
7.229292700008955   400000000   5000 
22.507131499995012   900000000   7500 
49.76360580002074   1600000000   10000 
0.10717099998146296   16   1 
0.00036330000148154795   784   7 
0.00020180002320557833   1600   10 
0.00043909999658353627   6400   20 
0.0005480000108946115   40000   50 
0.0006283999828156084   78400   70 
0.001467300025979057   115600   85 
0.0013939999917056412   160000   100 
0.0014512999914586544   360000   150 
0.001819700002670288   640000   200 
0.0026439999928697944   1000000   250 
0.0040422999882139266   1440000   300 
0.0075138000247534364   2560000   400 
0.01462790000368841   4000000   500 
0.033027400000719354   9000000   750 
0.042038500017952174   10240000   800 
0.057482299976982176   14440000   950 
0.07385240000439808   16000000   1000 
0.20044710001093335   25000000   1250 
0.5647499999904539   31360000   1400 
0.43454539999947883   36000000   1500 
0.3827375999826472   43560000   1650 
0.5145523000101093   54760000   1850 
0.5058291000023019   60840000   1950 
0.6596665999968536   64000000   2000 
0.8130660000024363   92160000   2400 
2.2496072000067215   174240000   3300 
5.182931599993026   338560000   4600 
6.1705596999963745   400000000   5000 
22.911066100001335   900000000   7500 
50.58515040000202   1600000000   10000 
0.14524390001315624   16   1 
0.0005700000037904829   784   7 
0.00047580001410096884   1600   10 
0.00040270001045428216   6400   20 
0.0006093000120017678   40000   50 
0.007464900001650676   78400   70 
0.004428299987921491   115600   85 
0.0014318999892566353   160000   100 
0.002256599982501939   360000   150 
0.006285200011916459   640000   200 
0.003729299991391599   1000000   250 
0.0037526999949477613   1440000   300 
0.009164999995846301   2560000   400 
0.015247699979227036   4000000   500 
0.04814160001114942   9000000   750 
0.06710129999555647   10240000   800 
0.09687559999292716   14440000   950 
0.10481049999361858   16000000   1000 
0.19809150000219233   25000000   1250 
0.2396119000040926   31360000   1400 
0.282566499983659   36000000   1500 
0.34718640000210144   43560000   1650 
0.46837740001501516   54760000   1850 
0.56627790001221   60840000   1950 
0.6165120000077877   64000000   2000 
1.0318275999743491   92160000   2400 
2.1007192000106443   174240000   3300 
5.4682578000065405   338560000   4600 
7.188122299994575   400000000   5000 
21.35359439998865   900000000   7500 
49.89186450000852   1600000000   10000 
0.0907223999965936   16   1 
0.0002060999977402389   784   7 
0.00014449999434873462   1600   10 
0.04308110001147725   6400   20 
0.0006327999872155488   40000   50 
0.0007127999851945788   78400   70 
0.0008403999963775277   115600   85 
0.0009836999815888703   160000   100 
0.0022701999987475574   360000   150 
0.0021951999806333333   640000   200 
0.0030842999985907227   1000000   250 
0.004544199997326359   1440000   300 
0.025635800004238263   2560000   400 
0.01438330000382848   4000000   500 
0.04017480000038631   9000000   750 
0.03722860000561923   10240000   800 
0.05772790001356043   14440000   950 
0.07360139998490922   16000000   1000 
0.13180709999869578   25000000   1250 
0.1968306000053417   31360000   1400 
0.2338185999833513   36000000   1500 
0.33015519997570664   43560000   1650 
0.4040038999810349   54760000   1850 
0.4605437999998685   60840000   1950 
0.4655520000087563   64000000   2000 
0.7811057000071742   92160000   2400 
2.3409475999942515   174240000   3300 
4.548843600001419   338560000   4600 
6.123571400006767   400000000   5000 
18.451479999988806   900000000   7500 
43.998172599996906   1600000000   10000 
