Tiempo inversion[s]   Memoria[bytes]    Tamaño 
0.00013420000323094428   784   7 
0.00010699999984353781   1600   10 
0.0003617999900598079   6400   20 
0.005997899977955967   40000   50 
0.00103420001687482   78400   70 
0.0021207999961916357   115600   85 
0.0026270000089425594   160000   100 
0.002301899978192523   360000   150 
0.003772600000957027   640000   200 
0.005832800001371652   1000000   250 
0.006813999993028119   1440000   300 
0.010785499995108694   2560000   400 
0.016458800004329532   4000000   500 
0.05126219999510795   9000000   750 
0.0631013999809511   10240000   800 
0.10110609998810105   14440000   950 
0.13217930000973865   16000000   1000 
0.1817952000128571   25000000   1250 
0.28918580000754446   31360000   1400 
0.28774410000187345   36000000   1500 
0.40375070000300184   43560000   1650 
0.5297794999787584   54760000   1850 
0.6274211000127252   60840000   1950 
0.6300535000045784   64000000   2000 
1.0417224999982864   92160000   2400 
2.4787988000025507   174240000   3300 
6.389170699985698   338560000   4600 
8.506373500014888   400000000   5000 
28.413361300015822   900000000   7500 
58.99433180000051   1600000000   10000 
0.08347690000664443   16   1 
0.00038219999987632036   784   7 
0.00035249997745268047   1600   10 
0.0010824000055436045   6400   20 
0.006475499976659194   40000   50 
0.002347800007555634   78400   70 
0.0035306999925523996   115600   85 
0.061331900011282414   160000   100 
0.028697999980067834   360000   150 
0.007847000000765547   640000   200 
0.008518499991623685   1000000   250 
0.02012890001060441   1440000   300 
0.014556000009179115   2560000   400 
0.018317799986107275   4000000   500 
0.045884599996497855   9000000   750 
0.06589599998551421   10240000   800 
0.08199620002415031   14440000   950 
0.09911239999928512   16000000   1000 
0.1777501000033226   25000000   1250 
0.22232770000118762   31360000   1400 
0.3060177000006661   36000000   1500 
0.3602256999874953   43560000   1650 
0.488381599978311   54760000   1850 
0.5804233999806456   60840000   1950 
0.62190530000953   64000000   2000 
0.9781100999971386   92160000   2400 
2.3185497000231408   174240000   3300 
5.875639100006083   338560000   4600 
7.303485000011278   400000000   5000 
23.148746399994707   900000000   7500 
58.75160160000087   1600000000   10000 
0.1735259999986738   16   1 
0.00017040001694113016   784   7 
0.00013490000856108963   1600   10 
0.0002714000002015382   6400   20 
0.02070680001634173   40000   50 
0.028303500002948567   78400   70 
0.01279660000000149   115600   85 
0.0014970000192988664   160000   100 
0.002643599989823997   360000   150 
0.0038403999933507293   640000   200 
0.00557670000125654   1000000   250 
0.018313500011572614   1440000   300 
0.0116437999822665   2560000   400 
0.017949000000953674   4000000   500 
0.05739780000294559   9000000   750 
0.06943140001385473   10240000   800 
0.08604460000060499   14440000   950 
0.10972010000841692   16000000   1000 
0.1688404000014998   25000000   1250 
0.31748070000321604   31360000   1400 
0.5146058000100311   36000000   1500 
0.49708420000388287   43560000   1650 
0.6575754000223242   54760000   1850 
0.9155221999972127   60840000   1950 
1.023171500011813   64000000   2000 
1.3176825999980792   92160000   2400 
3.5777801999938674   174240000   3300 
6.942896799999289   338560000   4600 
8.928485199983697   400000000   5000 
29.574302900000475   900000000   7500 
68.2470085999812   1600000000   10000 
0.1534154000109993   16   1 
0.0002094999945256859   784   7 
0.00014299998292699456   1600   10 
0.00044720000005327165   6400   20 
0.035495599993737414   40000   50 
0.005047699989518151   78400   70 
0.0019083000079263002   115600   85 
0.0016322000010404736   160000   100 
0.002585600013844669   360000   150 
0.004330099996877834   640000   200 
0.01171660001273267   1000000   250 
0.008216600021114573   1440000   300 
0.011031500005628914   2560000   400 
0.020214399992255494   4000000   500 
0.13313830000697635   9000000   750 
0.0739086999965366   10240000   800 
0.09343290000106208   14440000   950 
0.1120900999812875   16000000   1000 
0.16678599998704158   25000000   1250 
0.22241710001253523   31360000   1400 
0.31940799998119473   36000000   1500 
0.37193589998059906   43560000   1650 
0.5243331999809016   54760000   1850 
0.5852787999901921   60840000   1950 
0.6393425000132993   64000000   2000 
1.0079073999950197   92160000   2400 
2.430946499982383   174240000   3300 
5.930311100004474   338560000   4600 
7.302642300026491   400000000   5000 
23.082108899980085   900000000   7500 
55.21614470001077   1600000000   10000 
0.10079600001336075   16   1 
0.00022329998319037259   784   7 
0.00015050001093186438   1600   10 
0.00040970000554807484   6400   20 
0.006554699997650459   40000   50 
0.0022652999905403703   78400   70 
0.0019480999908410013   115600   85 
0.00315579999005422   160000   100 
0.004955300013534725   360000   150 
0.004313299985369667   640000   200 
0.006202600023243576   1000000   250 
0.0077911999833304435   1440000   300 
0.011090900021372363   2560000   400 
0.018550700013292953   4000000   500 
0.044245999975828454   9000000   750 
0.05407000001287088   10240000   800 
0.0904578999907244   14440000   950 
0.11839310001232661   16000000   1000 
0.18234389999997802   25000000   1250 
0.24038989999098703   31360000   1400 
0.30518140000640415   36000000   1500 
0.38788759999442846   43560000   1650 
0.49568469999940135   54760000   1850 
0.5893313999986276   60840000   1950 
0.592986400006339   64000000   2000 
0.9674325000087265   92160000   2400 
2.345066699985182   174240000   3300 
5.945209299999988   338560000   4600 
7.309412500006147   400000000   5000 
23.254349199996796   900000000   7500 
53.903891199995996   1600000000   10000 
0.0822356000135187   16   1 
0.00012909999350085855   784   7 
0.00011990001075901091   1600   10 
0.0003755000070668757   6400   20 
0.00413809999008663   40000   50 
0.0021176000009290874   78400   70 
0.002472199994372204   115600   85 
0.003266700019594282   160000   100 
0.005218899983447045   360000   150 
0.004469300009077415   640000   200 
0.00572039998951368   1000000   250 
0.00675910001154989   1440000   300 
0.04208770001423545   2560000   400 
0.06733310001436621   4000000   500 
0.04243000000133179   9000000   750 
0.06507959999726154   10240000   800 
0.07418610001332127   14440000   950 
0.09286989999236539   16000000   1000 
0.1695709000050556   25000000   1250 
0.2199071999930311   31360000   1400 
0.3006775999965612   36000000   1500 
0.3718507000012323   43560000   1650 
0.5026931999891531   54760000   1850 
0.583939600008307   60840000   1950 
0.6116252999927383   64000000   2000 
0.9770464999892283   92160000   2400 
2.3044413999887183   174240000   3300 
5.8810818000056315   338560000   4600 
7.2102776000101585   400000000   5000 
22.847524699987844   900000000   7500 
54.793752899975516   1600000000   10000 
