Tiempo inversion[s]   Memoria[bytes]    Tamaño 
0.0007165999850258231   20000   50 
0.0006142999918665737   39200   70 
0.0008513000211678445   57800   85 
0.0006532999977935106   80000   100 
0.0010086999973282218   180000   150 
0.0020186000037938356   320000   200 
0.002049500006251037   500000   250 
0.004580800014082342   720000   300 
0.0036697000032290816   1280000   400 
0.010491799999726936   2000000   500 
0.023771599982865155   4500000   750 
0.025001200003316626   5120000   800 
0.04575940000358969   7220000   950 
0.05220179999014363   8000000   1000 
0.09770710000884719   12500000   1250 
0.10750830001779832   15680000   1400 
0.13418839999940246   18000000   1500 
0.18129509998834692   21780000   1650 
0.24226440000347793   27380000   1850 
0.2799900000100024   30420000   1950 
0.278128400008427   32000000   2000 
0.4501326000026893   46080000   2400 
1.097471899993252   87120000   3300 
2.8361158999905456   169280000   4600 
3.5779778999858536   200000000   5000 
11.310904199985089   450000000   7500 
26.256121400016127   800000000   10000 
0.07127700001001358   8   1 
0.00031790000502951443   392   7 
0.000448200007667765   800   10 
0.0003541000187397003   3200   20 
0.00047109997831285   20000   50 
0.0027457000105641782   39200   70 
0.0007700000132899731   57800   85 
0.001307299971813336   80000   100 
0.0012258000206202269   180000   150 
0.004588000010699034   320000   200 
0.0019050000119023025   500000   250 
0.006976700009545311   720000   300 
0.004677499993704259   1280000   400 
0.010192699992330745   2000000   500 
0.027822400006698444   4500000   750 
0.034677699994063005   5120000   800 
0.04308760000276379   7220000   950 
0.050861199997598305   8000000   1000 
0.0905544999986887   12500000   1250 
0.11536120000528172   15680000   1400 
0.14679660002002493   18000000   1500 
0.21297860000049695   21780000   1650 
0.26829890001681633   27380000   1850 
0.2684999000048265   30420000   1950 
0.2733033999975305   32000000   2000 
0.5592246000014711   46080000   2400 
1.3445486999989953   87120000   3300 
2.7726203000056557   169280000   4600 
3.5774083999858703   200000000   5000 
11.442611600010423   450000000   7500 
26.11616239999421   800000000   10000 
0.06148040000698529   8   1 
0.00039679999463260174   392   7 
0.00038519999361597   800   10 
0.00036880001425743103   3200   20 
0.0005899999814573675   20000   50 
0.0006444000173360109   39200   70 
0.0008789999992586672   57800   85 
0.001059500005794689   80000   100 
0.0013626999862026423   180000   150 
0.0028519000043161213   320000   200 
0.0023053000040818006   500000   250 
0.0031946000235620886   720000   300 
0.008897899999283254   1280000   400 
0.011240299994824454   2000000   500 
0.022473899996839464   4500000   750 
0.022767400019802153   5120000   800 
0.06314509999356233   7220000   950 
0.04471230000490323   8000000   1000 
0.1308015999966301   12500000   1250 
0.09807209999416955   15680000   1400 
0.09423240000614896   18000000   1500 
0.1694392999925185   21780000   1650 
0.21742440000525676   27380000   1850 
0.32041660000686534   30420000   1950 
0.3201270999852568   32000000   2000 
0.4640631999936886   46080000   2400 
1.1470901000138838   87120000   3300 
2.834792399982689   169280000   4600 
3.9902480999880936   200000000   5000 
13.715810599998804   450000000   7500 
25.470108400011668   800000000   10000 
