Tiempo inversion[s]   Memoria[bytes]    Tamaño 
0.1536826999799814   18000000   1500 
0.197879000013927   21780000   1650 
0.23551100000622682   27380000   1850 
0.26824750000378117   30420000   1950 
0.27428549999604   32000000   2000 
0.40307600001688115   46080000   2400 
1.0287306999962311   87120000   3300 
3.3365413999999873   169280000   4600 
4.127495599997928   200000000   5000 
13.35878710000543   450000000   7500 
33.698926399985794   800000000   10000 
0.054615600005490705   8   1 
0.0004094999749213457   392   7 
0.00034940001205541193   800   10 
0.003751000011106953   3200   20 
0.0004532999882940203   20000   50 
0.0009854999952949584   39200   70 
0.0009110000100918114   57800   85 
0.0008391000155825168   80000   100 
0.001171100011561066   180000   150 
0.001499700010754168   320000   200 
0.001667100004851818   500000   250 
0.004696200019679964   720000   300 
0.004481700016185641   1280000   400 
0.01097279999521561   2000000   500 
0.019541799993021414   4500000   750 
0.020479500002693385   5120000   800 
0.038079399993875995   7220000   950 
0.0643022000149358   8000000   1000 
0.05939920002128929   12500000   1250 
0.07689089997438714   15680000   1400 
0.14036449999548495   18000000   1500 
0.1645319999952335   21780000   1650 
0.22129700001096353   27380000   1850 
0.2732648999954108   30420000   1950 
0.32289359997957945   32000000   2000 
0.486117499996908   46080000   2400 
1.2599728999775834   87120000   3300 
2.658283800003119   169280000   4600 
3.3636133999971207   200000000   5000 
10.629700699995738   450000000   7500 
23.615660999988904   800000000   10000 
0.05593020000378601   8   1 
0.00032500000088475645   392   7 
0.00024049999774433672   800   10 
0.0002869000018108636   3200   20 
0.00041629999759607017   20000   50 
0.0004163999983575195   39200   70 
0.0006181999924592674   57800   85 
0.0008633999968878925   80000   100 
0.003687600023113191   180000   150 
0.0015244000242091715   320000   200 
0.006085800006985664   500000   250 
0.002488199999788776   720000   300 
0.004501999996136874   1280000   400 
0.008230700012063608   2000000   500 
0.01531830002204515   4500000   750 
0.023168300016550347   5120000   800 
0.03473469999153167   7220000   950 
0.035809599998174235   8000000   1000 
0.057882399996742606   12500000   1250 
0.08006280002882704   15680000   1400 
0.09339579998049885   18000000   1500 
0.14508700001169927   21780000   1650 
0.19430550001561642   27380000   1850 
0.26181029999861494   30420000   1950 
0.23398079999606125   32000000   2000 
0.38803879998158664   46080000   2400 
0.9372620999929495   87120000   3300 
2.287066799995955   169280000   4600 
2.9645244000130333   200000000   5000 
9.635403800028143   450000000   7500 
