Tiempo ensamblado [s]   Tiempo solucion [s]   Tamaño 
0.005388899997342378   0.00045959999988554046   800 
0.00596899999800371   0.0005335000023478642   1000 
0.007627700004377402   0.000690199995005969   5000 
0.0064149000027100556   0.0008887000003596768   10000 
0.00702100000489736   0.001073999999789521   14000 
0.007910400003311224   0.0011756999956560321   15000 
0.008367700000235345   0.0014587000041501597   20000 
0.025053299999854062   0.007167799994931556   50000 
0.026613699999870732   0.010183599995798431   75000 
0.03792239999893354   0.018123599998943973   100000 
0.052089300006628036   0.02130359999864595   130000 
0.06907380000484409   0.023859900000388734   150000 
0.10160119999636663   0.037822300000698306   250000 
0.21187830000417307   0.07425300000613788   500000 
0.25265690000378527   0.08663560000422876   600000 
0.27841279999847757   0.09697020000021439   750000 
0.36363710000296123   0.13235659999918425   1000000 
0.7661395999966771   0.26301470000180416   2000000 
1.4557811000049696   0.542286799995054   4000000 
1.9874638999972376   0.7352643999984139   5500000 
2.299328000000969   0.864561300004425   6250000 
2.7198484999971697   1.0254698999997345   7500000 
3.2147627000013017   1.2438121999948635   9000000 
3.608488399993803   1.3620733999996446   10000000 
0.08624250000139   0.06885830000101123   10 
0.003153600002406165   0.0001714999962132424   20 
0.0041368000020156614   0.0003552999987732619   50 
0.0031783000013092533   0.0005536999960895628   75 
0.002558899999712594   0.0001928000056068413   100 
0.003641899995272979   0.0004813999985344708   300 
0.004128200002014637   0.0005510999981197529   500 
0.005375400003686082   0.00040100000478560105   800 
0.007531799994467292   0.0006919000006746501   1000 
0.012645700000575744   0.0010379000013926998   5000 
0.012231300002895296   0.0009902000019792467   10000 
0.008180899996659718   0.0017210000005434267   14000 
0.007114300002285745   0.0017108999963966198   15000 
0.008417600001848768   0.0020713000048999675   20000 
0.02500339999824064   0.00691690000530798   50000 
0.028862799998023547   0.011868200002936646   75000 
0.040846700001566205   0.012687199996435083   100000 
0.06997930000216002   0.02226459999656072   130000 
0.05909090000204742   0.02114630000141915   150000 
0.09920229999988806   0.037210299997241236   250000 
0.19464049999805866   0.06861260000005132   500000 
0.22864979999576462   0.09618010000122013   600000 
0.27039350000268314   0.10123129999556113   750000 
0.3649535000004107   0.13954799999919487   1000000 
0.7302321999959531   0.25277120000100695   2000000 
1.4810811999996076   0.5106911000038963   4000000 
2.266283299999486   0.7118574000051012   5500000 
2.322085199994035   0.8360334000026342   6250000 
2.774368600003072   1.1048603000017465   7500000 
3.325122399997781   1.2201394000003347   9000000 
4.001524499995867   1.605333999999857   10000000 
0.0970660000020871   0.0816804999994929   10 
0.0035274000038043596   0.000225800002226606   20 
0.003122800000710413   0.00027969999791821465   50 
0.004013400000985712   0.00047259999701054767   75 
0.0038777000008849427   0.00032500000088475645   100 
0.005103499999677297   0.0005342999938875437   300 
0.004958500001521315   0.0007580999954370782   500 
0.007944299999508075   0.0011885999992955476   800 
0.00799869999900693   0.0005057999951532111   1000 
0.010000700000091456   0.0008127999972202815   5000 
0.011334999995597173   0.0011852000025101006   10000 
0.005153900005097967   0.001443100001779385   14000 
0.006154999995487742   0.0012262000018381514   15000 
0.008012799997231923   0.0015216999963740818   20000 
0.025135099996987265   0.00927619999856688   50000 
0.030218599997169804   0.010109800001373515   75000 
0.04558970000653062   0.018067500001052395   100000 
0.07734889999846928   0.020457999999052845   130000 
0.05497270000341814   0.02158909999707248   150000 
0.09670680000272114   0.03427139999985229   250000 
0.2027587999982643   0.073829900000419   500000 
0.24303189999773167   0.09073910000006435   600000 
0.31127720000222325   0.10613130000274396   750000 
0.3780191999976523   0.1244896999996854   1000000 
0.7510720999998739   0.276309200002288   2000000 
1.4546991999959573   0.55912740000349   4000000 
2.0154523000019253   0.7472027999974671   5500000 
2.2944408000039402   0.950530100002652   6250000 
2.8054217000026256   1.0135478000011062   7500000 
3.3960260000021663   1.2803147000013269   9000000 
3.914301400000113   1.381913600002008   10000000 
