Tiempo ensamblado [s]   Tiempo solucion [s]   Tamaño 
6.469999993896636e-05   0.00017079999997804407   7 
5.710000004910398e-05   0.00018890000001192675   10 
6.579999990208307e-05   0.00019220000012865057   20 
0.00021109999988766504   0.0005686000001787761   50 
0.0004252000001088163   0.0009352999998100131   70 
0.0003740999998171901   0.0008649999999761349   85 
0.0004065000000537111   0.0008066000000326312   100 
0.000544199999922057   0.0011962000000949047   150 
0.0007834999998976855   0.001592999999957101   200 
0.0008222999999816238   0.00222740000003796   250 
0.0011542999998255254   0.002423200000066572   300 
0.0029159999999137654   0.00402170000006663   400 
0.00372390000006817   0.007484399999839297   500 
0.015457499999911306   0.023356300000159536   750 
0.017801800000142975   0.02511370000001989   800 
0.03134390000013809   0.040827899999840156   950 
0.02629520000004959   0.04829259999996793   1000 
0.051094299999931536   0.08658349999996062   1250 
