Tiempo eigh[s]    Tamaño 
0.022601499993470497   3 
0.000309199996991083   7 
0.0003915999986929819   10 
0.00034699999378062785   20 
0.0007840000034775585   50 
0.0007200999971246347   70 
0.0010551000013947487   85 
0.0011672999971779063   100 
0.0023708000080659986   150 
0.006149999986519106   200 
0.007220999992568977   250 
0.011388099999749102   300 
0.02336440001090523   400 
0.03345190000254661   500 
0.10364660000777803   750 
0.12082930000906345   800 
0.36714990000473335   950 
0.3445854000019608   1000 
0.7610478999995394   1250 
0.9211593000072753   1300 
0.7882028000021819   1400 
0.9777213000052143   1500 
1.26219310000306   1650 
1.7231296000099974   1850 
1.8385376000078395   1950 
1.8044121999992058   2000 
2.0886401000025216   2100 
3.3787982999929227   2400 
8.831926600003499   3300 
21.753145199996652   4600 
26.22103220000281   5000 
0.013689600003999658   3 
0.0002367999986745417   7 
0.00017279999156016856   10 
0.00016830000095069408   20 
0.00048019998939707875   50 
0.0015294000040739775   70 
0.0013103999954182655   85 
0.0010455000010551885   100 
0.00394619999860879   150 
0.004865900002187118   200 
0.009756800005561672   250 
0.010288200006471016   300 
0.02302120000240393   400 
0.038274200007435866   500 
0.13210180000169203   750 
0.14017840000451542   800 
0.24135159999423195   950 
0.24558619999152143   1000 
0.43133140000281855   1250 
0.47281049999583047   1300 
0.6064280999999028   1400 
1.0219852000009269   1500 
1.0007615000067744   1650 
1.5128563000034774   1850 
1.9019220999907702   1950 
2.0506681999977445   2000 
2.5331666999991285   2100 
3.5938652999902843   2400 
9.222652099997504   3300 
20.426772199993138   4600 
26.922179400004097   5000 
0.0165156000002753   3 
0.0002700999903026968   7 
0.0002207000070484355   10 
0.00020000000949949026   20 
0.0007310999935725704   50 
0.0016321000002790242   70 
0.0015803999995114282   85 
0.002101799997035414   100 
0.007234899996547028   150 
0.0059708000044338405   200 
0.007454399994458072   250 
0.01292690000263974   300 
0.026378599999588914   400 
0.03788859999622218   500 
0.09491699999489356   750 
0.13382059999275953   800 
0.21509759999753442   950 
0.25055509999219794   1000 
0.4199579999985872   1250 
0.5148923999950057   1300 
0.7212651000008918   1400 
0.7479361000005156   1500 
1.2282795000064652   1650 
1.8300700000108918   1850 
2.1520412000099896   1950 
2.143827299994882   2000 
2.2215713000041433   2100 
3.2392631999973673   2400 
8.006067099995562   3300 
21.18748069999856   4600 
27.11590539998724   5000 
0.012014199994155206   3 
0.00024760000815149397   7 
0.00013179999950807542   10 
0.00023159998818300664   20 
0.0005699000030290335   50 
0.0018809999892255291   70 
0.0008301000052597374   85 
0.0011912000045413151   100 
0.002259899993077852   150 
0.004283600006601773   200 
0.0095393000083277   250 
0.011247200003708713   300 
0.0210159999987809   400 
0.033902700000908226   500 
0.09101630000805017   750 
0.13389399999869056   800 
0.2058104000025196   950 
0.22154119999322575   1000 
0.5701777000067523   1250 
0.5257084999902872   1300 
0.5611587000021245   1400 
0.8292322000052081   1500 
0.960922300000675   1650 
1.655002900006366   1850 
1.7267403000005288   1950 
1.874751399998786   2000 
2.2543121999915456   2100 
3.4664246999891475   2400 
9.12768849999702   3300 
22.104556499994942   4600 
26.696581600001082   5000 
0.013115699999616481   3 
0.00018390000332146883   7 
0.00014229999214876443   10 
0.00014500001270789653   20 
0.00040609999268781394   50 
0.0006066000059945509   70 
0.000890900002559647   85 
0.0010341999877709895   100 
0.0023273999977391213   150 
0.0056205000000773   200 
0.0072075000061886385   250 
0.011377100003301166   300 
0.021757700000307523   400 
0.0593016000057105   500 
0.1568495000101393   750 
0.13337229999888223   800 
0.18459280001115985   950 
0.21635349999996834   1000 
0.43149020000419114   1250 
0.5412389999983134   1300 
0.708561000006739   1400 
0.7541219999984605   1500 
1.2048008999990998   1650 
1.4768515000032494   1850 
1.6411340999911772   1950 
2.123882500003674   2000 
2.5457146000117064   2100 
3.525568099998054   2400 
8.234166599999298   3300 
22.789706199997454   4600 
25.78865250000672   5000 
0.0134018999960972   3 
0.00022879999596625566   7 
0.00024189999385271221   10 
0.0002077999961329624   20 
0.00041569999302737415   50 
0.0006007000047247857   70 
0.00083710000035353   85 
0.0011433000036049634   100 
0.002600499996333383   150 
0.004312100005336106   200 
0.009027000007336028   250 
0.012264999997569248   300 
0.02297550000366755   400 
0.03939590000663884   500 
0.10039429999596905   750 
