Tiempo eigh[s]    Tamaño 
0.02150840000831522   3 
0.0001706000039121136   7 
0.0002834000042639673   10 
0.00032359999022446573   20 
0.0008009000011952594   50 
0.0012482000020099804   70 
0.0013451999984681606   85 
0.0019005000067409128   100 
0.0027559000009205192   150 
0.005706700001610443   200 
0.006651400006376207   250 
0.010215099988272414   300 
0.02300269999250304   400 
0.037406599993119016   500 
0.09635680000064895   750 
0.18070820000139065   800 
0.25128319999203086   950 
0.2841891999996733   1000 
0.7989988000044832   1250 
0.8722943000029773   1300 
0.7877022000029683   1400 
0.8701696999924025   1500 
1.1935776000027545   1650 
1.5989369000017177   1850 
1.9130044000048656   1950 
2.2105512999987695   2000 
2.227870400005486   2100 
3.6637460000056308   2400 
8.561452299996745   3300 
23.78494509999291   4600 
26.313283800001955   5000 
0.020766500005265698   3 
0.00015180000627879053   7 
0.00011340000492054969   10 
0.0001387999946018681   20 
0.0004540000081760809   50 
0.0006594000005861744   70 
0.0008133999945130199   85 
0.001135200000135228   100 
0.002820499998051673   150 
0.004060599996591918   200 
0.0069952999911038205   250 
0.009725299998535775   300 
0.023065400004270487   400 
0.027734499992220663   500 
0.08810290000110399   750 
0.12842649999947753   800 
0.22043970000231639   950 
0.3185779000050388   1000 
0.4832223999983398   1250 
0.5525193000066793   1300 
0.6852849999995669   1400 
0.8522235999989789   1500 
1.1156187000015052   1650 
1.5342271999979857   1850 
1.782813099998748   1950 
1.992358699993929   2000 
2.2341581000073347   2100 
3.2969802000006894   2400 
8.628474699988146   3300 
21.966790000005858   4600 
27.79635089999647   5000 
0.020937399996910244   3 
0.0002052000054391101   7 
0.00014999999257270247   10 
0.00018279999494552612   20 
0.0006241999944904819   50 
0.0009442000009585172   70 
0.0014238000003388152   85 
0.0016215000068768859   100 
0.0036303000088082626   150 
0.0045264999935170636   200 
0.006895099999383092   250 
0.011733199993614107   300 
0.01842469999974128   400 
0.03740929999912623   500 
0.0960038000048371   750 
0.13238579999597277   800 
0.24701459999778308   950 
0.31270699999004137   1000 
0.5626958000066224   1250 
0.7320533000020077   1300 
0.7330235999979777   1400 
1.247971899996628   1500 
1.1938957999955164   1650 
1.8125448000064353   1850 
1.8804097999964142   1950 
1.9994280000100844   2000 
2.187277400007588   2100 
3.168391500003054   2400 
8.387848700003815   3300 
22.804752399999416   4600 
28.464017199992668   5000 
0.02420200000051409   3 
0.0002744999947026372   7 
0.00023079999664332718   10 
0.00027879999834112823   20 
0.0006458999996539205   50 
0.001072099999873899   70 
0.0010784000041894615   85 
0.0014486000000033528   100 
0.00308539999241475   150 
0.005188299997826107   200 
0.0070536999992327765   250 
0.011544900000444613   300 
0.02348540000093635   400 
0.03808609998668544   500 
0.12331049999920651   750 
0.16336449999653269   800 
0.30789110000478104   950 
0.3290283999958774   1000 
0.6056187999929534   1250 
0.6376399000000674   1300 
0.777737900003558   1400 
0.9786703999998281   1500 
1.2788950000103796   1650 
1.7589939000026789   1850 
1.8260565999953542   1950 
1.9748649999964982   2000 
2.302160000006552   2100 
3.3076110999973025   2400 
8.284888900001533   3300 
21.48326399999496   4600 
28.287258900003508   5000 
0.020639900001697242   3 
0.00017349999689031392   7 
0.00011169999197591096   10 
0.0001875000016298145   20 
0.0007007000094745308   50 
0.0008803000091575086   70 
0.0011341000063112006   85 
0.001275799993891269   100 
0.002757399997790344   150 
0.004382800005259924   200 
0.007066999998642132   250 
0.009984199990867637   300 
0.02011200001288671   400 
0.029005000003962778   500 
0.10779110000294168   750 
0.1424676000024192   800 
0.23197090000030585   950 
0.28434150000975933   1000 
0.4870587000041269   1250 
0.5857755000033649   1300 
0.699783700008993   1400 
0.9132144000031985   1500 
1.1391555999871343   1650 
1.5840798999997787   1850 
1.8934626999980537   1950 
2.0895050000108313   2000 
2.247128499991959   2100 
3.260472599999048   2400 
8.263206200004788   3300 
21.613784399989527   4600 
26.89958640000259   5000 
0.020422800007509068   3 
0.00017359999765176326   7 
0.00011839999933727086   10 
0.0002327999973203987   20 
0.0006563000060850754   50 
0.0008751999994274229   70 
0.0009582000056980178   85 
0.0013996999914525077   100 
0.00446409999858588   150 
0.005823100000270642   200 
0.007612000001245178   250 
0.00989339999796357   300 
0.02054610000050161   400 
0.02931630000239238   500 
0.11100129999977071   750 
0.19572190000326373   800 
0.24759110000741202   950 
0.25002710000262596   1000 
0.5575269999972079   1250 
0.5498698000010336   1300 
0.7399086999939755   1400 
0.9267625000065891   1500 
1.1857805000036024   1650 
1.6017430999927456   1850 
1.85158189998765   1950 
2.003708699994604   2000 
2.2576493000087794   2100 
3.322251299992786   2400 
8.296678700004122   3300 
21.432602200002293   4600 
27.08023669999966   5000 
0.026766299997689202   3 
0.00016519999189767987   7 
0.00011100000119768083   10 
0.00014269999519456178   20 
0.0005878999945707619   50 
0.0007837000011932105   70 
0.001037000009091571   85 
0.001244400002178736   100 
0.002825699993991293   150 
0.004638400001567788   200 
0.007580499994219281   250 
0.012407600006554276   300 
0.019338099999004044   400 
0.031071600009454414   500 
0.10982529999455437   750 
0.17205779999494553   800 
0.23642169999948237   950 
0.25676150000072084   1000 
0.5295804000052158   1250 
0.6246945000020787   1300 
0.7321470999886515   1400 
0.8676282000087667   1500 
1.1751621999865165   1650 
1.6210788999887882   1850 
1.9104915000061737   1950 
2.0162085000047227   2000 
2.3018987999967067   2100 
3.260669399998733   2400 
8.638400100011495   3300 
22.186624999987544   4600 
26.911789499994484   5000 
0.020204599990393035   3 
0.00015900000289548188   7 
0.00014280001050792634   10 
0.00015259999781847   20 
0.0004202000127406791   50 
0.0006049999938113615   70 
0.0012838000111514702   85 
0.0011794000020017847   100 
0.0027955999976256862   150 
0.004508400001213886   200 
0.009406899989699014   250 
0.010859799993340857   300 
0.018728600000031292   400 
0.027008499993826263   500 
0.09350269999413285   750 
0.1186667000001762   800 
0.2597980999998981   950 
0.28088459999707993   1000 
0.4837954999966314   1250 
0.6134185999981128   1300 
0.7124113999889232   1400 
0.8727705999917816   1500 
1.185287000000244   1650 
1.5741574999992736   1850 
1.8155105000041658   1950 
2.0057769999984885   2000 
2.343349999995553   2100 
3.366627099996549   2400 
8.308000400007586   3300 
21.771415700000944   4600 
27.476341700006742   5000 
0.03908489999594167   3 
0.0002879999956348911   7 
0.00023629999486729503   10 
0.0003561999910743907   20 
0.0009640999924158677   50 
0.0011235999991185963   70 
0.001742499996908009   85 
0.0029796000017086044   100 
0.006301999994320795   150 
0.00964959998964332   200 
0.01039409999793861   250 
0.011916600007680245   300 
0.02309969998896122   400 
0.033557699993252754   500 
0.14767700000084005   750 
0.15879149999818765   800 
0.28228800000215415   950 
0.34616050000477117   1000 
0.6456903999933274   1250 
0.6901818000042113   1300 
0.8879985999956261   1400 
1.1137164999963716   1500 
1.3079318000091007   1650 
1.7901435999956448   1850 
1.9144069999892963   1950 
2.1308123000053456   2000 
2.4373160999966785   2100 
3.675992699994822   2400 
8.577753100005793   3300 
22.502756400004728   4600 
26.903668099999777   5000 
0.023811699997168034   3 
0.00024920000578276813   7 
0.00020300000323913991   10 
0.00022819999139755964   20 
0.0005554999952437356   50 
0.0008713999995961785   70 
0.0011538999970071018   85 
0.0015796999941812828   100 
0.0027206999948248267   150 
0.003876599992509   200 
0.006359000006341375   250 
0.013193499995395541   300 
0.0184917000005953   400 
0.027717800010577776   500 
0.16673830000218004   750 
0.12158679999993183   800 
0.2084379000007175   950 
0.28834609998739325   1000 
0.5988519999955315   1250 
0.5456107000063639   1300 
0.7305236999964109   1400 
0.8826277999905869   1500 
1.1674287000059849   1650 
1.6683691000071121   1850 
1.903131699989899   1950 
2.058092899998883   2000 
2.2683191999967676   2100 
3.385021299996879   2400 
8.342624199998681   3300 
21.607496500000707   4600 
31.56634779999149   5000 
