Tiempo solve[s]    Tamaño 
0.021196300003794022   3 
0.0013079999916953966   7 
0.0006028000061633065   10 
0.000549700009287335   20 
0.0005971999926259741   50 
0.006550899997819215   70 
0.0006371999916154891   85 
0.001443400004063733   100 
0.0009974999993573874   150 
0.0015242999943438917   200 
0.0023381000064546242   250 
0.00271059999067802   300 
0.018287099999724887   400 
0.01119710000057239   500 
0.024145899995346554   750 
0.03847539999696892   800 
0.05287220000172965   950 
0.08114650000061374   1000 
0.12887660000706092   1250 
0.1407074000017019   1400 
0.1815634999948088   1500 
0.28894720000971574   1650 
0.5069628000055673   1850 
0.4082134999916889   1950 
0.4507134000014048   2000 
0.6590746000001673   2400 
1.4110103999992134   3300 
3.3682487000041874   4600 
4.238484900008189   5000 
12.932132600006298   7500 
30.4574522000039   10000 
0.00246540000080131   3 
0.00038830000266898423   7 
0.0014056999934837222   10 
0.000751899991882965   20 
0.001126899995142594   50 
0.001094599996577017   70 
0.005729799988330342   85 
0.0016250000044237822   100 
0.0033782999962568283   150 
0.016918799999984913   200 
0.015988700004527345   250 
0.004574199992930517   300 
0.022373600004357286   400 
0.011172099999384955   500 
0.04569369999808259   750 
0.05579840000427794   800 
0.08945030000177212   950 
0.08728890000202227   1000 
0.15417969999543857   1250 
0.19200359999376815   1400 
0.20155810000142083   1500 
0.31557079999765847   1650 
0.3421039999957429   1850 
0.40801050000300165   1950 
0.40481560000625905   2000 
0.6150821000046562   2400 
1.4967443000059575   3300 
3.355735099990852   4600 
4.470614200006821   5000 
12.416593800007831   7500 
30.75470459999633   10000 
0.00040299999818671495   3 
0.00019719998817890882   7 
0.0003234000032534823   10 
0.00022249999165069312   20 
0.0021050000068498775   50 
0.0018696999904932454   70 
0.0006705999985570088   85 
0.000910000002477318   100 
0.0009959000017261133   150 
0.042874599996139295   200 
0.0035685000038938597   250 
0.022676900000078604   300 
0.013788199998089112   400 
0.020457599996007048   500 
0.035700000007636845   750 
0.04020310001214966   800 
0.09190610000223387   950 
0.07782189999124967   1000 
0.1535829000058584   1250 
0.18163779999304097   1400 
0.33195710000291   1500 
0.4297165000025416   1650 
0.47125089999462944   1850 
0.4372683999972651   1950 
0.4512555999972392   2000 
0.6206260999897495   2400 
1.6178198999987217   3300 
5.695533600010094   4600 
6.485063499989337   5000 
17.565664599998854   7500 
31.733686199993826   10000 
0.00039570000080857426   3 
0.00019180000526830554   7 
0.00017519999528303742   10 
0.0001835999864852056   20 
0.00044770000386051834   50 
0.0010347999923396856   70 
0.0006942000036360696   85 
0.0009292000031564385   100 
0.0010567999997874722   150 
0.0037570000131381676   200 
0.0018998000014107674   250 
0.002729700005147606   300 
0.010254599998006597   400 
0.014122799999313429   500 
0.04253259999677539   750 
0.03641839999181684   800 
0.06747930000710767   950 
0.07503510000242386   1000 
0.11693429999286309   1250 
0.13461550000647549   1400 
0.1859421000117436   1500 
0.2669805999903474   1650 
0.3669928000017535   1850 
0.41014979999454226   1950 
0.39927920000627637   2000 
0.6401794000121299   2400 
1.4805297999992035   3300 
3.407645200000843   4600 
4.365917800008901   5000 
12.607929799996782   7500 
30.43406749999849   10000 
0.0002724999940255657   3 
0.00031659999513067305   7 
0.0004631000047083944   10 
0.00037900000461377203   20 
0.0005596999981207773   50 
0.003532599992468022   70 
0.0013861999905202538   85 
0.0012819999974453822   100 
0.002969099994516   150 
0.0016202999977394938   200 
0.0018686000112211332   250 
0.0026866999978665262   300 
0.009236400001100264   400 
0.01053279999177903   500 
0.06580899999244139   750 
0.05791109999699984   800 
0.06740539999736939   950 
