Tiempo solve[s]    Tamaño 
0.0005367000121623278   3 
0.0003198999911546707   7 
0.0004973000031895936   10 
0.00044329999946057796   20 
0.000491600003442727   50 
0.000710000007529743   70 
0.0009332999907201156   85 
0.0009515999990981072   100 
0.0029161999991629273   150 
0.003113399987341836   200 
0.003996200000983663   250 
0.002652499999385327   300 
0.006026199989719316   400 
0.006454000002122484   500 
0.02029299999412615   750 
0.02382210000359919   800 
0.04039039999770466   950 
0.03610569999727886   1000 
0.07110610000381712   1250 
0.0952497999969637   1400 
0.10714490000100341   1500 
0.16478240001015365   1650 
0.2520803000079468   1850 
0.309946299996227   1950 
0.2641511999972863   2000 
0.6461093999969307   2400 
1.217858799995156   3300 
3.0651939999952447   4600 
2.809968100002152   5000 
8.923147399997106   7500 
18.237781399991945   10000 
0.00039570000080857426   3 
0.00027740000223275274   7 
0.0017628999921726063   10 
0.0009522999898763373   20 
0.0014412000018637627   50 
0.001308699997025542   70 
0.0011603000020841137   85 
0.001459400009480305   100 
0.002111099995090626   150 
0.003439399995841086   200 
0.0038764000055380166   250 
0.009870299996691756   300 
0.005929199993261136   400 
0.010588399993139319   500 
0.023519300011685118   750 
0.019292199998744763   800 
0.031972400000086054   950 
0.03847929999756161   1000 
0.07608369999798015   1250 
0.08824019999883603   1400 
0.10786379998899065   1500 
0.14756959999795072   1650 
0.20245270000305027   1850 
0.2955571000056807   1950 
0.2889052999962587   2000 
0.3689491000113776   2400 
0.9480909999983851   3300 
2.2041373000101885   4600 
2.78899659999297   5000 
8.390320499995141   7500 
19.37195079999219   10000 
0.00039739999920129776   3 
0.0002766999969026074   7 
0.00044499999785330147   10 
0.0007263000006787479   20 
0.0005633999971905723   50 
0.0018653000006452203   70 
0.0025271000049542636   85 
0.0020868999999947846   100 
0.0006548999954247847   150 
0.002750900006503798   200 
0.0012282000097911805   250 
0.008105500004603527   300 
0.003931599989300594   400 
0.006056199999875389   500 
0.022818600002210587   750 
0.024682599992956966   800 
0.041323999990709126   950 
0.0378463999950327   1000 
0.07505150001088623   1250 
0.10939420000067912   1400 
0.1114503999997396   1500 
0.14181830000597984   1650 
0.22453130000212695   1850 
0.19859929999802262   1950 
0.2453008000011323   2000 
0.43544469999324065   2400 
0.9619486000010511   3300 
2.8929986000002827   4600 
2.8663663000043016   5000 
8.286275299993576   7500 
18.048729399990407   10000 
0.0006250000005820766   3 
0.00039879999530967325   7 
0.0008419999940088019   10 
0.0009054999973159283   20 
0.0008463999984087422   50 
0.0008120999991660938   70 
0.0024541000020690262   85 
0.003012400004081428   100 
0.0022812999959569424   150 
0.010184600003412925   200 
0.0029312999977264553   250 
0.01549689999956172   300 
0.008849599995301105   400 
0.00981570000294596   500 
0.02090630000748206   750 
0.03441469999961555   800 
0.04743179999059066   950 
0.03931810001085978   1000 
0.06708449999860022   1250 
0.09514650001074187   1400 
0.10308390000136569   1500 
0.14567739999620244   1650 
0.204778700004681   1850 
0.2292956999881426   1950 
0.23918040000717156   2000 
0.39699429999745917   2400 
0.876136699997005   3300 
2.225556299992604   4600 
2.765663600002881   5000 
8.008435299998382   7500 
17.50274750000972   10000 
0.000425199992605485   3 
0.0003133999998681247   7 
0.0006715000054100528   10 
0.0007582999969599769   20 
0.0011105000012321398   50 
0.0011481999972602352   70 
0.0017069000023184344   85 
0.0013638999953400344   100 
0.00199350000184495   150 
0.0037948999961372465   200 
0.010102100000949576   250 
0.005556699994485825   300 
0.004965000000083819   400 
0.006102199986344203   500 
0.015323300001909956   750 
0.01754570000048261   800 
0.03650020000350196   950 
0.041212099997210316   1000 
0.0656853999971645   1250 
0.0902191000059247   1400 
0.10822919999191072   1500 
0.14755529999092687   1650 
0.18229199999768753   1850 
0.24134249999769963   1950 
0.23646929999813437   2000 
0.40014959999825805   2400 
0.946407099996577   3300 
2.153836899989983   4600 
2.759869900008198   5000 
8.345941999999923   7500 
18.29486250001355   10000 
0.0016234999930020422   3 
0.0011445000127423555   7 
0.00033039999834727496   10 
0.0006618999905185774   20 
0.0009595000010449439   50 
0.0010908000112976879   70 
0.0019487000099616125   85 
0.0019597000064095482   100 
0.0027582000038819388   150 
0.005139800006872974   200 
0.008790599997155368   250 
0.004634500000975095   300 
0.008314399994560517   400 
0.007729100005235523   500 
0.023180800009868108   750 
0.02639120000822004   800 
0.03871239999716636   950 
0.04003000000375323   1000 
0.06250610000279266   1250 
0.10345470000174828   1400 
0.10764889999700245   1500 
0.16295840000384487   1650 
0.2167628000024706   1850 
0.24841819998982828   1950 
0.24240170000120997   2000 
0.40485450001142453   2400 
0.9261745999974664   3300 
2.189057800002047   4600 
2.766204800005653   5000 
8.32984690000012   7500 
17.692282600008184   10000 
0.0003507999936118722   3 
0.00025579999783076346   7 
0.0004938000056426972   10 
0.0009079999872483313   20 
0.001566199993249029   50 
0.0014960999978939071   70 
0.0016901000053621829   85 
0.0025402999890502542   100 
0.00248979999742005   150 
0.0022994000028120354   200 
0.0031663999980082735   250 
0.004256300002452917   300 
0.004143999991356395   400 
0.009081700001843274   500 
0.02194769999186974   750 
0.024974099986138754   800 
0.03517930000089109   950 
0.044560900001670234   1000 
0.07632209999428596   1250 
0.08961450000060722   1400 
0.11008110000693705   1500 
0.14975719999347348   1650 
0.20796340001106728   1850 
0.25394860000233166   1950 
0.26513540001178626   2000 
0.38547720000497065   2400 
0.9475620000011986   3300 
2.205718600002001   4600 
2.607751499992446   5000 
8.252895400000853   7500 
17.771634699995047   10000 
0.0006050000083632767   3 
0.0008401000086450949   7 
0.0008852000028127804   10 
0.0004061999934492633   20 
0.000994300004094839   50 
0.0010235999943688512   70 
0.000920400008908473   85 
0.001539100005174987   100 
0.0019529999990481883   150 
0.0023154000082286075   200 
0.0057416000054217875   250 
0.006437500007450581   300 
0.006458500007283874   400 
0.00597600000037346   500 
0.02133670001057908   750 
0.021564099995885044   800 
0.036112499990849756   950 
0.039247000007890165   1000 
0.07452829999965616   1250 
0.08989439999277238   1400 
0.12449580000247806   1500 
0.1423847999976715   1650 
0.21524099999805912   1850 
0.23485819999768864   1950 
0.2519672000053106   2000 
0.39027079999505077   2400 
0.9340248000080464   3300 
2.1493189000029815   4600 
2.6539823999919463   5000 
7.90985979999823   7500 
18.602518300001975   10000 
0.0004710000066552311   3 
0.00023720000172033906   7 
0.0002826999989338219   10 
0.0007215999939944595   20 
0.0008434000046690926   50 
0.0008877999935066327   70 
0.0017660000012256205   85 
0.0018970999954035506   100 
0.0017527999880257994   150 
0.002036899997619912   200 
0.003477599995676428   250 
0.0033832999906735495   300 
0.003878699993947521   400 
0.006697699995129369   500 
0.018267999999807216   750 
0.027403400003095157   800 
0.041393799998331815   950 
0.042068900002050214   1000 
0.07817390000855085   1250 
0.0864519000024302   1400 
0.13394919999700505   1500 
0.15275600001041312   1650 
0.21557140001095831   1850 
0.24553350001224317   1950 
0.22838749999937136   2000 
0.4339479000045685   2400 
0.9537757000070997   3300 
2.0637303999974392   4600 
2.642979299998842   5000 
7.9312492000026396   7500 
17.173012200000812   10000 
0.0005470000032801181   3 
0.0002945000014733523   7 
0.0004160999960731715   10 
0.0003823000006377697   20 
0.0008050999895203859   50 
0.0011187999916728586   70 
0.0009146000084001571   85 
0.0010538000060478225   100 
0.002108599990606308   150 
0.002330100003746338   200 
0.003259799996158108   250 
0.0033426000009058043   300 
0.004629400005796924   400 
0.010567799996351823   500 
0.026450200006365776   750 
0.0255163999972865   800 
0.034601300008944236   950 
0.03266710000752937   1000 
0.07099490000109654   1250 
0.09274769999319687   1400 
0.11063880000438076   1500 
0.14740509999683127   1650 
0.1899818999954732   1850 
0.23236170000745915   1950 
0.21824560000095516   2000 
0.4108225000090897   2400 
0.9390114999987418   3300 
2.177750799994101   4600 
2.698761999999988   5000 
7.807362899999134   7500 
17.600631899986183   10000 
