Tiempo solve[s]    Tamaño 
0.00047619998804293573   3 
0.00020570000924635679   7 
0.00021579999884124845   10 
0.0016938000044319779   20 
0.0004233000072417781   50 
0.002061799998045899   70 
0.0005688000092050061   85 
0.0007440000044880435   100 
0.0009652000007918105   150 
0.0013303999876370654   200 
0.003512999988743104   250 
0.0025867999938782305   300 
0.0057053000055020675   400 
0.0108098000055179   500 
0.040497800000594   750 
0.03593410000030417   800 
0.11487920000217855   950 
0.09513129999686498   1000 
0.17679389999830164   1250 
0.1651106999925105   1400 
0.23803120000229683   1500 
0.4386615000112215   1650 
0.35888729999714997   1850 
0.43313400000624824   1950 
0.3612930000090273   2000 
0.6402059000101872   2400 
1.4862282000103733   3300 
4.362053800010472   4600 
6.607365699994261   5000 
17.726139499995043   7500 
32.130126699994435   10000 
0.00023880001390352845   3 
0.0005607999919448048   7 
0.0003571999986888841   10 
0.00042690000555012375   20 
0.0005143000016687438   50 
0.0012698000064119697   70 
0.0007316000119317323   85 
0.0006605000089621171   100 
0.0010903999936999753   150 
0.0012533999979496002   200 
0.0015908999921521172   250 
0.004361100000096485   300 
0.005212000003666617   400 
0.0115728999953717   500 
0.032216799998423085   750 
0.04577140000765212   800 
0.0644973000016762   950 
0.09888859999773558   1000 
0.12416410000878386   1250 
0.18661610000708606   1400 
0.22877519999747165   1500 
0.27635020000161603   1650 
0.347496600006707   1850 
0.5305489000020316   1950 
0.4905636999901617   2000 
0.7208346000115853   2400 
1.6787690999917686   3300 
3.8117401999916183   4600 
4.385710999995354   5000 
13.172415699998965   7500 
31.87148580000212   10000 
0.00026810000417754054   3 
0.00029749999521300197   7 
0.00033510000503156334   10 
0.00034149999555666   20 
0.00037029999657534063   50 
0.00048329999845009297   70 
0.0009017999982461333   85 
0.0010966999980155379   100 
0.006520900002215058   150 
0.0012826000020140782   200 
0.003974599996581674   250 
0.002578399988124147   300 
0.005312399996910244   400 
0.011317799988319166   500 
0.0956748000025982   750 
0.039934600004926324   800 
0.05968759999086615   950 
0.07648020000488032   1000 
0.1388979999901494   1250 
0.163951000009547   1400 
0.20014450000599027   1500 
0.2913031000061892   1650 
0.35888890000933316   1850 
0.41976630000863224   1950 
0.4270988999924157   2000 
0.7329820000013569   2400 
1.5524575000017649   3300 
3.68861709999328   4600 
4.310636499998509   5000 
12.941185500007123   7500 
29.447551500008558   10000 
0.0006289999873843044   3 
0.00021579999884124845   7 
0.0001804000057745725   10 
0.00017170001228805631   20 
0.0003161000058753416   50 
