Tiempo eigh[s]    Tamaño 
0.019893400007276796   3 
0.0005067000020062551   7 
0.00023689999943599105   10 
0.0009724999981699511   20 
0.0007539999933214858   50 
0.0015580000035697594   70 
0.012295499996980652   85 
0.004056400008266792   100 
0.02561749999586027   150 
0.013123499986249954   200 
0.010715900003560819   250 
0.018834600006812252   300 
0.03825340000912547   400 
0.06072719999065157   500 
0.12780190000194125   750 
0.1386108000006061   800 
0.2414040000003297   950 
0.32444770001166034   1000 
1.2337286999973003   1250 
0.6916728999931365   1300 
0.7526403999945614   1400 
0.9726495999930194   1500 
1.1058841000049142   1650 
1.863392200000817   1850 
2.0516999999963446   1950 
2.04133299998648   2000 
2.6028176999971038   2100 
3.450360799994087   2400 
8.55029139999533   3300 
22.654786900006002   4600 
26.421556899993448   5000 
0.01290109999536071   3 
0.0006573999999091029   7 
0.0003225999971618876   10 
0.00030839999089948833   20 
0.0005805999971926212   50 
0.0011009000008925796   70 
0.0012392999924486503   85 
0.0018274999893037602   100 
0.003356000001076609   150 
0.00586569998995401   200 
0.01194920000853017   250 
0.015647899999748915   300 
0.03176449998863973   400 
0.06730439999955706   500 
0.11344530001224484   750 
0.11590879999857862   800 
0.20020799999474548   950 
0.2468834000028437   1000 
0.5386567999958061   1250 
0.7175380999979097   1300 
0.6323093999963021   1400 
0.7302177999954438   1500 
1.2522507999965455   1650 
1.588041199996951   1850 
2.188596599997254   1950 
2.233681300000171   2000 
2.4546727999986615   2100 
3.3493253999913577   2400 
8.131096999990405   3300 
22.832147799999802   4600 
29.8434372000047   5000 
0.016613899992080405   3 
0.000195399989024736   7 
0.00012790001346729696   10 
0.0001396000006934628   20 
0.0004442999925231561   50 
0.0006089000089559704   70 
0.0008127999899443239   85 
0.001084100003936328   100 
0.004501700008404441   150 
0.0048282000061590225   200 
0.009959800008800812   250 
0.015129700012039393   300 
0.021741600008681417   400 
0.03743949999625329   500 
0.14104000000224914   750 
0.16618079999170732   800 
0.21936419999110512   950 
0.23374949999561068   1000 
0.4474915000027977   1250 
0.49967419999302365   1300 
0.9540135999995982   1400 
0.7508171000081347   1500 
1.1785468000016408   1650 
1.4760872000042582   1850 
2.0060304000071483   1950 
1.9487932000047294   2000 
2.418769500000053   2100 
3.529405699999188   2400 
8.79054799998994   3300 
22.21263770000951   4600 
27.661625000007916   5000 
0.01663340000959579   3 
0.00025070000265259296   7 
0.00016429999959655106   10 
0.00017359999765176326   20 
0.0025385999906575307   50 
0.000821699999505654   70 
0.000870000003487803   85 
0.0015043000021250919   100 
0.0031427000067196786   150 
0.004591799995978363   200 
0.008018299995455891   250 
0.014933500002371147   300 
0.019802599999820814   400 
0.038554900005692616   500 
0.17142870000679977   750 
0.1398466999962693   800 
0.18253890000050887   950 
0.26687439999659546   1000 
0.7006766999984393   1250 
0.5630798000056529   1300 
0.743829499988351   1400 
1.1222555999993347   1500 
1.5771604000037769   1650 
2.560370299994247   1850 
2.3065535000059754   1950 
2.5434892999910517   2000 
2.53149239999766   2100 
3.452467199997045   2400 
8.101357499996084   3300 
22.633810500003165   4600 
35.907349599990994   5000 
0.015369400003692135   3 
0.00016129999130498618   7 
0.00015630001144018024   10 
0.00016830000095069408   20 
0.0005429000011645257   50 
0.0007458999898517504   70 
0.001491799994255416   85 
0.004610099989804439   100 
0.00339880000683479   150 
0.005169199997908436   200 
0.010756799994851463   250 
0.011235600002692081   300 
0.020552400004817173   400 
0.03167490000487305   500 
0.12682929998845793   750 
0.1172694999986561   800 
0.1988703999959398   950 
0.2330768999963766   1000 
0.6412780000100611   1250 
0.6026252000010572   1300 
0.5948142999986885   1400 
0.8548756999953184   1500 
1.2000616000004811   1650 
1.6923852000036277   1850 
1.9955432999995537   1950 
2.3309217000060016   2000 
2.798569699996733   2100 
3.1118857999972533   2400 
8.110353800002486   3300 
21.669389100003173   4600 
28.29592479999701   5000 
0.012620900000911206   3 
0.0001753999968059361   7 
0.00013270000636111945   10 
0.0001711000077193603   20 
0.00039960000140126795   50 
0.0006123999919509515   70 
0.0007718999986536801   85 
0.0010067000112030655   100 
0.005652499996358529   150 
0.004282699999748729   200 
0.008075999998254701   250 
0.01025649999792222   300 
0.02278100000694394   400 
0.052080800000112504   500 
0.13182619999861345   750 
0.12094310000247788   800 
0.19133180000062566   950 
0.23383209999883547   1000 
0.600923399993917   1250 
0.475487300005625   1300 
0.6911874000070384   1400 
0.8482925999996951   1500 
1.077936999994563   1650 
1.4549350000015693   1850 
2.061777800001437   1950 
2.03687369999534   2000 
2.3635537999944063   2100 
3.135288000004948   2400 
8.834982400003355   3300 
22.559992000009515   4600 
28.774032200002694   5000 
0.019292999990284443   3 
0.00016759999562054873   7 
0.0001323000033153221   10 
0.00031629999284632504   20 
0.0019059000042034313   50 
0.0008138999983202666   70 
0.0009295999916503206   85 
0.001516699994681403   100 
0.005859400000190362   150 
0.004542099995887838   200 
0.010943599991151132   250 
0.01162829999520909   300 
0.025098300000536256   400 
0.04120580000744667   500 
0.2535866999969585   750 
0.19927509999251924   800 
0.20828439999604598   950 
0.26490259999991395   1000 
0.5099741000012727   1250 
0.5777270999969915   1300 
0.8252711000095587   1400 
1.0273782000003848   1500 
1.1230478000070434   1650 
1.7392320999933872   1850 
2.2315378000057535   1950 
2.431569299995317   2000 
3.0795790999982273   2100 
5.356194499996491   2400 
9.051430099993013   3300 
27.060189299998456   4600 
28.412200200007646   5000 
0.0177006000012625   3 
0.000440200004959479   7 
0.00023750000400468707   10 
0.0002876999933505431   20 
0.0007256999961100519   50 
0.0010177999938605353   70 
0.0010735999967437238   85 
0.003180700005032122   100 
0.0033059999987017363   150 
0.005339499999536201   200 
0.01358119999349583   250 
0.017300299994531088   300 
0.025420300007681362   400 
0.044863699993584305   500 
0.11574300000211224   750 
0.12911710000480525   800 
0.19075540000631008   950 
0.2629255999927409   1000 
0.6999215000105323   1250 
0.5402657000086037   1300 
0.6908390000025975   1400 
0.8473550000053365   1500 
