Tiempo eigh[s]    Tamaño 
0.017660500001511537   3 
0.00015999999595806003   7 
0.00022519999765791   10 
0.00016840000171214342   20 
0.00047500000800937414   50 
0.000744799996027723   70 
0.0008319999906234443   85 
0.003744300003745593   100 
0.0027572999970288947   150 
0.004363499989267439   200 
0.01201200000650715   250 
0.013172599996323697   300 
0.030976199996075593   400 
0.05111430000397377   500 
0.12640929999179207   750 
0.13279370000236668   800 
0.2167217999958666   950 
0.2727815000107512   1000 
1.4641585999925155   1250 
0.8287146999937249   1300 
0.8483929000067292   1400 
0.9167507999954978   1500 
1.3395722999994177   1650 
1.608445899997605   1850 
1.9306940999958897   1950 
1.8867138999921735   2000 
2.317737700010184   2100 
3.3295132000057492   2400 
8.299381599994376   3300 
21.834849100006977   4600 
27.796627000003355   5000 
0.016456999990623444   3 
0.0002344999957131222   7 
0.0005192000098759308   10 
0.00027010000485461205   20 
0.000443600001744926   50 
0.0005952000065008178   70 
0.0008482999983243644   85 
0.0015944000042509288   100 
0.005335900001227856   150 
0.0042212999978801236   200 
0.010404799992102198   250 
0.013860299994121306   300 
0.021555900006205775   400 
0.03964439999253955   500 
0.10389909999503288   750 
0.15463469999667723   800 
0.21435400001064409   950 
0.22626300000410993   1000 
0.41690620000008494   1250 
0.531375599995954   1300 
0.6718541000009282   1400 
0.8293237999896519   1500 
1.2116303999937372   1650 
1.6065042999980506   1850 
1.8298013000021456   1950 
2.0124906999990344   2000 
2.712318200006848   2100 
3.6176692999870284   2400 
8.245011499995599   3300 
21.963659400003962   4600 
26.89226979999512   5000 
0.017104899990954436   3 
0.00024280000070575625   7 
0.0001821999903768301   10 
0.0003023000026587397   20 
0.000672499998472631   50 
0.0008125999884214252   70 
0.0009901000012177974   85 
0.0010607000003801659   100 
0.008466400002362207   150 
0.004605599999194965   200 
0.009149199991952628   250 
0.016689199997927062   300 
0.030571299997973256   400 
0.049612899994826876   500 
0.3899076000088826   750 
0.14166709998971783   800 
0.2425877999921795   950 
0.24338189999980386   1000 
0.5407569000090007   1250 
0.5804150000039954   1300 
0.6706739999935962   1400 
0.7490496000100393   1500 
1.0750505000032717   1650 
1.525211699990905   1850 
1.866698699988774   1950 
2.0917149000015343   2000 
2.3767447999998694   2100 
3.3907648000022164   2400 
8.693569700000808   3300 
23.773531899991212   4600 
29.221809599999688   5000 
0.019384100000024773   3 
0.00027550000231713057   7 
0.00026869999419432133   10 
0.00020619999850168824   20 
0.0004808999947272241   50 
0.0013319999998202547   70 
0.0014389999996637926   85 
0.00274169999465812   100 
0.003011199994944036   150 
0.004972399998223409   200 
0.01482630000100471   250 
0.014579399998183362   300 
0.023733699999866076   400 
0.03989919999730773   500 
0.1163422000099672   750 
0.11581160000059754   800 
0.2623511999991024   950 
0.20010590000310913   1000 
0.4038930000097025   1250 
0.5090201999992132   1300 
0.8742854000010993   1400 
0.7149561999976868   1500 
1.3652055999991717   1650 
1.4645474999997532   1850 
1.673333900005673   1950 
2.2841610000032233   2000 
2.6530932000023313   2100 
3.369989099999657   2400 
7.680951200003619   3300 
21.69079180000699   4600 
27.782487399992533   5000 
0.02769360000093002   3 
0.00022329999774228781   7 
0.00020739999308716506   10 
0.0002612000098451972   20 
0.0006262999959290028   50 
0.004864699993049726   70 
0.0014983000000938773   85 
0.0015757999935885891   100 
0.0029169999907026067   150 
0.005506799992872402   200 
0.010720599995693192   250 
0.015171500010183081   300 
0.026580300007481128   400 
0.057628599999588914   500 
0.19122059999790508   750 
