Tiempo solve[s]    Tamaño 
0.0017217999993590638   300 
0.0028748000040650368   400 
0.004580000007990748   500 
0.012044500006595626   750 
0.014703299995744601   800 
0.01992769999196753   950 
0.020634100001188926   1000 
0.042123300008825026   1250 
0.05179840000346303   1400 
0.05687980000220705   1500 
0.09102829999756068   1650 
0.14056469999195542   1850 
0.14616119999845978   1950 
0.1574347999994643   2000 
0.22962990000087302   2400 
0.4909234000078868   3300 
1.098017099997378   4600 
1.3512113000033423   5000 
3.692078699998092   7500 
8.115729199998896   10000 
0.00033340000663883984   3 
0.0006082999898353592   7 
0.0002928000030806288   10 
0.00029569999605882913   20 
0.00030329999572131783   50 
0.00031180000223685056   70 
0.000302400003420189   85 
0.00037460000021383166   100 
0.0005407999997260049   150 
0.0010962000087602064   200 
0.0011766999959945679   250 
0.0026890000008279458   300 
0.0017694999987725168   400 
0.006710700006806292   500 
0.010538500006077811   750 
0.01200980000430718   800 
0.02002169999468606   950 
0.021524499999941327   1000 
0.04106309999770019   1250 
0.04435330000706017   1400 
0.07111429999349639   1500 
0.09438579999550711   1650 
0.11161989999527577   1850 
0.1314669999992475   1950 
0.13754680000420194   2000 
0.23141819999727886   2400 
0.5081328000087524   3300 
1.121403500001179   4600 
1.33630070000072   5000 
3.880847199994605   7500 
7.8033180000056745   10000 
