Tiempo eigh[s]    Tamaño 
0.03283939999528229   3 
0.000327600006130524   7 
0.00022780000290367752   10 
0.0002677000011317432   20 
0.009421199996722862   50 
0.01241729999310337   70 
0.18302519999269862   85 
0.6161041000013938   100 
0.4382815999997547   150 
0.016944800008786842   200 
0.026441199996042997   250 
0.019831400000839494   300 
0.1663610000105109   400 
0.08100469999772031   500 
0.4119771999976365   750 
0.28997749999689404   800 
0.5988278000004357   950 
0.5817596999986563   1000 
1.0526840000093216   1250 
1.0921381000080146   1300 
1.2026841000042623   1400 
1.8000770999933593   1500 
3.2076656999997795   1650 
3.431417700005113   1850 
4.146446400001878   1950 
4.0456267000117805   2000 
4.791809699992882   2100 
4.648769399995217   2400 
12.962660400007735   3300 
34.8859286000079   4600 
32.669202499993844   5000 
0.025508199993055314   3 
0.00015029999485705048   7 
0.00011899998935405165   10 
0.00014350000128615648   20 
0.0005003999976906925   50 
0.0009393999935127795   70 
0.0013156000059098005   85 
0.0012543999910121784   100 
0.0035191999922972172   150 
0.00552189999143593   200 
0.006641600004513748   250 
0.00950590000138618   300 
0.020325199991930276   400 
0.03124270000262186   500 
0.12707410000439268   750 
0.18287079999572597   800 
0.32994170000893064   950 
0.3329391000006581   1000 
0.6732544999977108   1250 
0.6474173000024166   1300 
0.8516920999973081   1400 
0.9832426000066334   1500 
1.4788600000028964   1650 
1.8736298000003444   1850 
2.1700757999933558   1950 
2.226508699997794   2000 
2.6652863999916008   2100 
4.301058699988062   2400 
9.80172620000667   3300 
23.83647550000751   4600 
28.216140300006373   5000 
0.021198200003709644   3 
0.00015579999308101833   7 
0.00011330000415910035   10 
0.00013840000610798597   20 
0.0003904000041075051   50 
0.0006190999993123114   70 
0.0008725000079721212   85 
0.0011640000011539087   100 
0.0028323000005912036   150 
0.005629099992802367   200 
0.007041699995170347   250 
0.013388499995926395   300 
0.025818200010689907   400 
0.03145200001017656   500 
0.09227359999204054   750 
0.12411629999405704   800 
0.19848280001315288   950 
0.34488029999192804   1000 
0.523790100007318   1250 
0.6201266999996733   1300 
0.7537089999968885   1400 
0.8877134999929694   1500 
1.215908899990609   1650 
1.5847893000027398   1850 
2.0517191999970237   1950 
2.100645700003952   2000 
2.3814062000019476   2100 
3.3990947999991477   2400 
8.800057000000379   3300 
22.60865319998993   4600 
29.491397000005236   5000 
0.02930400001059752   3 
0.00017829998978413641   7 
0.00015380000695586205   10 
0.0001539999939268455   20 
0.0005036000075051561   50 
0.000941399994189851   70 
0.0009878999990178272   85 
0.0014924999995855615   100 
0.0029938999941805378   150 
0.0054462999978568405   200 
0.009923299992806278   250 
0.011602800004766323   300 
0.0237492000014754   400 
0.038340300001436844   500 
0.15739169999142177   750 
0.13496950000990182   800 
0.19426150000072084   950 
0.27812839999387506   1000 
0.6099874999927124   1250 
0.5675747999921441   1300 
0.8764959999971325   1400 
0.9621169000020018   1500 
1.23221950000152   1650 
1.6476947999908589   1850 
1.9942226999992272   1950 
2.08277760000783   2000 
2.4445847000024514   2100 
3.531085000009625   2400 
8.853679399995599   3300 
23.07472570000391   4600 
28.45322879999003   5000 
0.02182340000581462   3 
