Tiempo solve[s]    Tamaño 
1.4424636000039754   3300 
3.280783700000029   4600 
3.9994884000043385   5000 
11.688114600008703   7500 
26.86208550000447   10000 
0.00033830000029411167   3 
0.0002511999919079244   7 
0.0007688000041525811   10 
0.0002857000072253868   20 
0.0003112999984296039   50 
0.0003956000000471249   70 
0.00085860000399407   85 
0.0007996000058483332   100 
0.001401300003635697   150 
0.0024325999984284863   200 
0.004177800001343712   250 
0.003224100000807084   300 
0.010966799993184395   400 
0.010945800007903017   500 
0.05430279999563936   750 
0.05072680000739638   800 
0.05778689999715425   950 
0.1111522999999579   1000 
0.13197840000793803   1250 
0.1617821000108961   1400 
0.2614627000002656   1500 
0.2931555999966804   1650 
0.35211880000133533   1850 
0.4834984000044642   1950 
0.40941279999969993   2000 
0.624356500004069   2400 
1.4109770999930333   3300 
3.3172541000094498   4600 
4.194363699993119   5000 
12.085029299996677   7500 
28.438426699998672   10000 
0.0003701999958138913   3 
0.00036330000148154795   7 
0.0005060999974375591   10 
0.0004582999972626567   20 
0.0005519999976968393   50 
0.0009929000079864636   70 
0.005720400004065596   85 
0.0027073000092059374   100 
0.002060600003460422   150 
0.002325499997823499   200 
0.0023785000084899366   250 
0.005292300003929995   300 
0.014587900004698895   400 
0.022018699994077906   500 
0.044149000008474104   750 
0.047737300003063865   800 
0.07584720000158995   950 
0.07160700000531506   1000 
0.1482854999921983   1250 
0.2345076999918092   1400 
0.25626990001183003   1500 
0.2935810000053607   1650 
0.546596900006989   1850 
0.44750710000516847   1950 
0.5887960999971256   2000 
0.7969867000065278   2400 
1.6106881000014255   3300 
3.232506000000285   4600 
3.8242109999991953   5000 
11.644403099999181   7500 
26.73254879999149   10000 
0.00033660000190138817   3 
0.000337499994202517   7 
0.0002535999956307933   10 
0.00026279999292455614   20 
0.0003542000049492344   50 
0.00034699999378062785   70 
0.0004031999997096136   85 
0.0006136000010883436   100 
0.0013544000103138387   150 
0.0032315999997081235   200 
0.00262759999895934   250 
0.003180400002747774   300 
0.008269199999631383   400 
0.009261100000003353   500 
0.032173200001125224   750 
0.03140229999553412   800 
0.07590260000142734   950 
0.06635150000511203   1000 
0.18932869999844115   1250 
0.18427119999250863   1400 
0.19874419999541715   1500 
0.2779498000018066   1650 
0.4279865999997128   1850 
0.41573870000138413   1950 
0.481032999989111   2000 
0.5836483000020962   2400 
1.5006927000067662   3300 
3.2640994999965187   4600 
3.8714765000040643   5000 
11.881335800004308   7500 
27.07782930000394   10000 
0.000301499996567145   3 
0.0002437999937683344   7 
0.00044940000225324184   10 
0.0003681999951368198   20 
0.0005955999949947   50 
0.0007299999997485429   70 
0.0009962999902199954   85 
0.0014614999963669106   100 
0.0011249999952269718   150 
0.006723099999362603   200 
0.003929599988623522   250 
0.003886699996655807   300 
0.010445599997183308   400 
0.013040499994531274   500 
0.02612730000691954   750 
0.052027099998667836   800 
0.07425220000732224   950 
0.1560207000002265   1000 
0.14732119999825954   1250 
0.202995200001169   1400 
0.271446200000355   1500 
0.427590200008126   1650 
0.4621208000025945   1850 
0.5106289999966975   1950 
0.4226931000011973   2000 
0.6685220999934245   2400 
1.4056146999937482   3300 
3.3071652999933576   4600 
4.310980599999311   5000 
11.685665600001812   7500 
30.08560330000182   10000 
0.00035740000021178275   3 
0.0003048000071430579   7 
0.00024110000231303275   10 
0.0002935999946203083   20 
0.00038550001045223325   50 
0.00035760000173468143   70 
0.00040010000520851463   85 
0.00168679999478627   100 
0.0010170000023208559   150 
0.0010839000024134293   200 
0.0028762000001734123   250 
0.004091800001333468   300 
0.005505900000571273   400 
0.011685300007229671   500 
0.03848719999950845   750 
0.03828490000159945   800 
0.05623370000103023   950 
0.07459620000736322   1000 
0.13668880000477657   1250 
0.258849600009853   1400 
0.19956120000279043   1500 
0.27994150000449736   1650 
0.44030149999889545   1850 
0.43923310001264326   1950 
0.4960499000007985   2000 
0.6441406999947503   2400 
1.4753171000047587   3300 
3.07344639999792   4600 
3.822444000004907   5000 
11.710534000012558   7500 
26.510578900008113   10000 
