Tiempo solve[s]    Tamaño 
0.20329809999384452   1950 
0.2524418999964837   2000 
0.28460030000132974   2400 
0.7153911000059452   3300 
1.8050261000025785   4600 
1.9346728000091389   5000 
6.378203100000974   7500 
12.82332929999393   10000 
0.0003262999962316826   3 
0.0008040000102482736   7 
0.000702000004821457   10 
0.00036539998836815357   20 
0.00047449998965021223   50 
0.0006127999949967489   70 
0.00037760000850539654   85 
0.0008651999960420653   100 
0.0014789999986533076   150 
0.0014784000086365268   200 
0.0017306000081589445   250 
0.004903599998215213   300 
0.0038638000114588067   400 
0.0075486999994609505   500 
0.017507799988379702   750 
0.018129700009012595   800 
0.030881499988026917   950 
0.03984510000736918   1000 
0.09044719999656081   1250 
0.09127009999065194   1400 
0.16618680000829045   1500 
0.17615430000296328   1650 
0.24699400000099558   1850 
0.23923439999634866   1950 
0.20621370000299066   2000 
0.31062229999224655   2400 
0.7143046999990474   3300 
1.5834296000102768   4600 
1.848454999999376   5000 
5.714225200004876   7500 
12.284989500010852   10000 
0.00027570000384002924   3 
0.00030929999775253236   7 
0.0003645999968284741   10 
0.0004936000041197985   20 
0.0005890000029467046   50 
0.0008525000012014061   70 
0.0011418999929446727   85 
0.0009672999876784161   100 
0.0011998999980278313   150 
0.0016727999900467694   200 
0.0023938999947858974   250 
0.0029156999953556806   300 
0.002667799999471754   400 
0.006304700000328012   500 
0.01755119999870658   750 
0.020463499997276813   800 
0.023564000002807006   950 
0.028340899996692315   1000 
0.05169429999659769   1250 
0.07016370000201277   1400 
0.07013949999236502   1500 
0.11804220000340138   1650 
0.16695089999120682   1850 
0.1663851000048453   1950 
0.18115859999670647   2000 
0.27529750000394415   2400 
0.6641196999989916   3300 
1.4354781000001822   4600 
1.8734671999991406   5000 
5.548140299986699   7500 
12.00952320000215   10000 
0.0002452999906381592   3 
0.00023039999359752983   7 
0.0001816000003600493   10 
0.00020560000848490745   20 
0.0007468999974662438   50 
0.0005428000004030764   70 
0.0003848000051220879   85 
0.001756300000124611   100 
0.0013824000052409247   150 
0.0019592000026023015   200 
0.0021769999875687063   250 
0.004071900009876117   300 
0.003457200000411831   400 
0.011810099997092038   500 
0.0160533000016585   750 
0.018346400000154972   800 
0.02831139999034349   950 
0.030616800009738654   1000 
0.06774600000062492   1250 
0.08575890000793152   1400 
0.10461279998708051   1500 
0.15480269999534357   1650 
0.15693899999314453   1850 
0.19310429999313783   1950 
0.20309560000896454   2000 
0.3621243000088725   2400 
0.7038909999973839   3300 
1.679649800003972   4600 
2.129451299988432   5000 
6.213428999995813   7500 
12.05534190000617   10000 
0.0003493999975034967   3 
0.00025409999943803996   7 
0.00021610000112559646   10 
0.00023469999723602086   20 
0.0005180000007385388   50 
0.000483600000734441   70 
0.00039819999074097723   85 
0.0005053000058978796   100 
0.001050599996233359   150 
0.0008971999923232943   200 
0.0011071000044466928   250 
0.002441999997245148   300 
0.003858300013234839   400 
0.0053091000008862466   500 
0.017670500004896894   750 
0.016332700004568323   800 
0.03462349998881109   950 
0.02888630000234116   1000 
0.04790720000164583   1250 
0.07165240000176709   1400 
0.09635789999447297   1500 
0.10540190000028815   1650 
0.15328020000015385   1850 
0.1777758999960497   1950 
0.17135059999418445   2000 
0.28512749999936204   2400 
0.6404960000072606   3300 
1.4712567999958992   4600 
1.8800100999942515   5000 
5.51225539999723   7500 
12.142620200000238   10000 
0.00040419999277219176   3 
0.0002582000015536323   7 
0.00039570000080857426   10 
0.0005853000038769096   20 
0.000614699994912371   50 
0.004304200003389269   70 
0.0006285999988904223   85 
0.0006623999943258241   100 
0.0007365999917965382   150 
0.0010661999986041337   200 
0.0018912999948952347   250 
0.0023736000002827495   300 
0.004740000003948808   400 
0.007680399998207577   500 
0.026373500004410744   750 
0.021688099994207732   800 
0.030805999995209277   950 
0.03306239999074023   1000 
0.05223649999243207   1250 
0.06297059998905752   1400 
0.07779389999632258   1500 
0.12490290000278037   1650 
0.14306989999022335   1850 
0.20075590000487864   1950 
0.19404190000204835   2000 
0.28388520001317374   2400 
0.6805090999987442   3300 
1.5384640999982366   4600 
1.812880999990739   5000 
5.358002599998144   7500 
13.407825500005856   10000 
0.0003814000083366409   3 
0.00021299999207258224   7 
0.0005853000038769096   10 
0.00026729999808594584   20 
0.0003186999965691939   50 
0.0005795000033685938   70 
0.0006818000110797584   85 
0.0005156999977771193   100 
0.0010030999983428046   150 
0.004495799992582761   200 
0.00174610000976827   250 
0.0026096000074176118   300 
0.0033574999979464337   400 
0.004705299987108447   500 
0.021076999997603707   750 
0.01828649999515619   800 
0.03307190000487026   950 
0.03125620000355411   1000 
0.04947489999176469   1250 
0.05916429999342654   1400 
0.07766360000823624   1500 
0.12862020000466146   1650 
0.15121409999846946   1850 
0.16834209999069571   1950 
0.1732763000036357   2000 
0.2824683999933768   2400 
0.6532480000023497   3300 
1.4997742999985348   4600 
1.8849559999944177   5000 
5.320951800007606   7500 
11.742181900001015   10000 
0.0004034000012325123   3 
0.00023879999935161322   7 
0.0001703000016277656   10 
0.0003232999879401177   20 
0.0005185000045457855   50 
0.0009821999992709607   70 
0.0007366999925579876   85 
0.0022367000055965036   100 
0.0013804000045638531   150 
0.001611400002730079   200 
0.002182999989599921   250 
0.004346400004578754   300 
0.003336300011142157   400 
0.0049196000036317855   500 
0.018383300004643388   750 
0.020566699997289106   800 
0.029849700003978796   950 
0.028211900003952906   1000 
0.050766999993356876   1250 
0.06966449999890756   1400 
0.08489740001095925   1500 
0.10888539999723434   1650 
0.1550753000046825   1850 
0.17479150000144728   1950 
0.19427779999386985   2000 
0.3084868000005372   2400 
0.6648277999920538   3300 
1.4601767999993172   4600 
1.8135227000020677   5000 
5.950929799990263   7500 
12.775449000007939   10000 
