Tiempo solve[s]    Tamaño 
0.001894700006232597   750 
0.0020374000014271587   800 
0.002474299995810725   950 
0.0036975999973947182   1000 
0.00828360000741668   1250 
0.004690200003096834   1400 
0.006366000001435168   1500 
0.008413300005486235   1650 
0.013961200005724095   1850 
0.012757199991028756   1950 
0.01441369998792652   2000 
0.01802740000130143   2400 
0.03401880001183599   3300 
0.06944949999160599   4600 
0.09524800001236144   5000 
0.16074870000011288   7500 
0.2672055000002729   10000 
0.05350989999715239   3 
1.3500000932253897e-05   7 
1.3299999409355223e-05   10 
1.170000177808106e-05   20 
2.5999994250014424e-05   50 
9.719999798107892e-05   70 
5.470000905916095e-05   85 
4.9000009312294424e-05   100 
0.00013559999933931977   150 
0.0003436999977566302   200 
0.0008041999972192571   250 
0.0003260000084992498   300 
0.0011094999936176464   400 
0.0005923999997321516   500 
0.0015098000003490597   750 
0.00213870000152383   800 
0.0023427999985869974   950 
0.004629599992767908   1000 
0.004459300005692057   1250 
0.005550499990931712   1400 
0.005293900001561269   1500 
0.008846600001561455   1650 
0.010327500000130385   1850 
0.011190300007001497   1950 
0.011801500004366972   2000 
0.014099199994234368   2400 
0.027168800006620586   3300 
0.053854099998716265   4600 
0.08076409999921452   5000 
0.13890320000064094   7500 
0.2676370999979554   10000 
0.056038599999737926   3 
1.4999997802078724e-05   7 
1.9700004486367106e-05   10 
2.1500003640539944e-05   20 
3.310000465717167e-05   50 
5.3800002206116915e-05   70 
4.2400002712383866e-05   85 
0.0001218999968841672   100 
0.00015189999248832464   150 
0.0003141000051982701   200 
0.00013099999341648072   250 
0.0004034000012325123   300 
0.0010577999928500503   400 
0.00044350000098347664   500 
0.0011594000097829849   750 
0.001546200001030229   800 
0.0026282999897375703   950 
0.004348200003732927   1000 
0.0053773999970871955   1250 
0.006502599993837066   1400 
0.005030500004068017   1500 
0.008175099996151403   1650 
0.007678000009036623   1850 
0.010399100006907247   1950 
0.012608000004547648   2000 
0.040188599989051   2400 
0.026526699992245995   3300 
0.05528770000091754   4600 
0.07284870000148658   5000 
0.1426930000016   7500 
0.21290420000150334   10000 
0.05475049999949988   3 
1.4000004739500582e-05   7 
1.1099997209385037e-05   10 
4.650000482797623e-05   20 
2.4299995857290924e-05   50 
5.469999450724572e-05   70 
3.499999002087861e-05   85 
8.719999459572136e-05   100 
0.00032890000147745013   150 
0.0003324999997857958   200 
0.0002015999925788492   250 
0.0002007000002777204   300 
0.0007734999962849542   400 
0.0003591999993659556   500 
0.001494500000262633   750 
0.002542600006563589   800 
0.002278600004501641   950 
0.003488999995170161   1000 
0.004640099999960512   1250 
0.008205499994801357   1400 
0.006469800006016158   1500 
0.006003899994539097   1650 
0.008687000008649193   1850 
0.01100620000215713   1950 
0.0119781000103103   2000 
0.015473499996005557   2400 
0.028529799994430505   3300 
0.05111509999551345   4600 
0.06356619999860413   5000 
0.13769019999017473   7500 
0.2324454999907175   10000 
0.05312100000446662   3 
1.5600002370774746e-05   7 
1.3599987141788006e-05   10 
1.1500000255182385e-05   20 
4.84000047435984e-05   50 
5.149999924469739e-05   70 
3.57000099029392e-05   85 
0.0002229999954579398   100 
8.749999688006938e-05   150 
0.0002393000031588599   200 
0.00020280000171624124   250 
0.00017810000281315297   300 
0.000857699997141026   400 
0.0004744000034406781   500 
0.0014106000016909093   750 
0.0020572999928845093   800 
0.002998500000103377   950 
0.0032598999969195575   1000 
0.004167299994151108   1250 
0.004857899999478832   1400 
0.005914199995459057   1500 
0.007791700001689605   1650 
0.008740899997064844   1850 
0.008983099993201904   1950 
0.011385899997549132   2000 
0.013032600007136352   2400 
0.025978800011216663   3300 
0.04610839999804739   4600 
0.06407459999900311   5000 
0.1269581999949878   7500 
0.21705029999429826   10000 
0.052784600004088134   3 
1.1599986464716494e-05   7 
1.1199997970834374e-05   10 
9.799987310543656e-06   20 
0.030537999991793185   50 
5.509999755304307e-05   70 
4.549999721348286e-05   85 
0.00011320000339765102   100 
0.00020500000391621143   150 
0.00037379999412223697   200 
0.00021499999274965376   250 
0.0004003000067314133   300 
0.0008920999971451238   400 
0.00031770000350661576   500 
0.0013235000078566372   750 
0.0018456999969203025   800 
0.0023938000085763633   950 
0.0025064999936148524   1000 
0.004149700005655177   1250 
0.005488099996000528   1400 
0.0060683999909088016   1500 
0.006256399996345863   1650 
0.009849399997619912   1850 
0.010436099997605197   1950 
0.011555400007637218   2000 
0.014971299999160692   2400 
0.0232360000081826   3300 
0.04933389999496285   4600 
0.06426149999606423   5000 
0.1259072999964701   7500 
0.2360319999861531   10000 
