Tiempo eigh[s]    Tamaño 
0.02961509999295231   3 
0.00016410001262556762   7 
0.00016089998825918883   10 
0.00022060000628698617   20 
0.0005953000072622672   50 
0.001042599993525073   70 
0.0014888000005157664   85 
0.0018620000046212226   100 
0.0035531000030459836   150 
0.004156800001510419   200 
0.008459700009552762   250 
0.015149999991990626   300 
0.02295400000002701   400 
0.028509200012194924   500 
0.09646420000353828   750 
0.11549820000072941   800 
0.23257849999936298   950 
0.4247201000107452   1000 
0.7245055999956094   1250 
0.5820428000006359   1300 
0.7290184000012232   1400 
0.8625170000013895   1500 
1.1419439000019338   1650 
1.6407674000074621   1850 
1.828907800008892   1950 
2.0114372999960324   2000 
2.282768600009149   2100 
3.3596588999935193   2400 
8.422241699998267   3300 
21.65347940000356   4600 
27.502984500009916   5000 
0.022471199990832247   3 
0.0001644000003580004   7 
0.00011110000195913017   10 
0.000146100006531924   20 
0.00041280000004917383   50 
0.0006128999957581982   70 
0.0008144000021275133   85 
0.0013438000023597851   100 
0.0025499000039417297   150 
0.003935400003683753   200 
0.008687099994858727   250 
0.011118599999463186   300 
0.021583599998848513   400 
0.029647000003024004   500 
0.0997196999960579   750 
0.12819820000731852   800 
0.23510729998815805   950 
0.3727509000018472   1000 
0.6149124999938067   1250 
0.7070918999961577   1300 
0.7842541999998502   1400 
0.860763799995766   1500 
1.1780892999959178   1650 
1.6007041000120807   1850 
1.8473685000062687   1950 
2.1273135999945225   2000 
2.3356249000062235   2100 
3.31751439999789   2400 
8.345061699990765   3300 
21.764357200008817   4600 
27.022072699997807   5000 
0.031493899994529784   3 
0.0003319999959785491   7 
0.0002479999966453761   10 
0.0003208999987691641   20 
0.0005718000029446557   50 
0.0008860000089043751   70 
0.0013222999987192452   85 
0.001485000000684522   100 
0.0043738000094890594   150 
0.006398700003046542   200 
0.009080399991944432   250 
0.013414799992460757   300 
0.02623459999449551   400 
0.03406649999669753   500 
0.13474539999151602   750 
0.1658855000132462   800 
0.2796861999959219   950 
0.3111732999968808   1000 
0.5896151999913855   1250 
0.6082979000057094   1300 
0.7426493000093615   1400 
0.9546869000041625   1500 
1.2373399000061909   1650 
1.645138499996392   1850 
2.070935499999905   1950 
2.060997699998552   2000 
2.3265159000002313   2100 
3.4503281000070274   2400 
8.791306600003736   3300 
22.07949850001023   4600 
27.923298499998054   5000 
0.022601999997277744   3 
0.00018769998860079795   7 
0.00011100000119768083   10 
0.00014340000052470714   20 
0.000592500000493601   50 
0.0008974999946076423   70 
0.0013829999952577055   85 
0.001661899994360283   100 
0.003562400001101196   150 
0.00426549999974668   200 
0.006998800003202632   250 
0.010307699994882569   300 
0.019068900001002476   400 
0.029023600000073202   500 
0.10914339999726508   750 
0.1449992999987444   800 
0.21023180001066066   950 
0.2629585999966366   1000 
0.5854317999910563   1250 
0.679549099993892   1300 
0.8171870999940438   1400 
0.8807307999959448   1500 
1.2790000999957556   1650 
1.585190199999488   1850 
1.8840511000016704   1950 
2.0340594000008423   2000 
2.3302745999972103   2100 
3.37858089999645   2400 
8.40447690000292   3300 
21.481901299994206   4600 
27.90839660000347   5000 
0.02314730000216514   3 
0.0002772999869193882   7 
0.0002423999976599589   10 
0.0002902999985963106   20 
0.0004697999975178391   50 
0.0006966999935684726   70 
0.0011846000124933198   85 
0.002002699999138713   100 
0.0037277999945217744   150 
0.005311100001563318   200 
0.008796399997663684   250 
0.009465399998589419   300 
0.02000479999696836   400 
0.03497140000399668   500 
0.10922169999685138   750 
0.15255070000421256   800 
0.24940349999815226   950 
0.3046718999976292   1000 
0.5660934000043198   1250 
0.6027117000048747   1300 
0.6325101000111317   1400 
0.8822962999984156   1500 
1.1851909999968484   1650 
1.4869963999954052   1850 
1.7820712000102503   1950 
1.9367096000059973   2000 
2.1958982999931322   2100 
3.112204799996107   2400 
7.948865099999239   3300 
20.422733699990204   4600 
25.314054600006784   5000 
0.022913399996468797   3 
0.00015609999536536634   7 
0.00012599999899975955   10 
