Tiempo solve[s]    Tamaño 
7.077955500004464   7500 
11.886061599987443   10000 
0.000735200010240078   3 
0.0007907999970484525   7 
0.0002931000053649768   10 
0.0002854000049410388   20 
0.00026110000908374786   50 
0.0003125000075669959   70 
0.00066970000625588   85 
0.0006282000103965402   100 
0.0017151000065496191   150 
0.0014067999873077497   200 
0.0019960000063292682   250 
0.008228700011386536   300 
0.004576399995130487   400 
0.005833099989104085   500 
0.01901689999795053   750 
0.0227143999945838   800 
0.033097499996074475   950 
0.03277219999290537   1000 
0.07705710000300314   1250 
0.080420199999935   1400 
0.11316350000561215   1500 
0.14098360000934917   1650 
0.18555779999587685   1850 
0.2418141999951331   1950 
0.26357940000889357   2000 
0.3677319999987958   2400 
0.8566542000044137   3300 
1.6783028000063496   4600 
2.258656499994686   5000 
5.364113800009363   7500 
11.105161700004828   10000 
0.0007787000067764893   3 
0.00034169999707955867   7 
0.0002573999954620376   10 
0.0002810000005410984   20 
0.0009247999987564981   50 
0.00044359998719301075   70 
0.0004585999995470047   85 
0.0005355000030249357   100 
0.000683899997966364   150 
0.001376699990942143   200 
0.0012233000015839934   250 
0.002505099997506477   300 
0.0024964000040199608   400 
0.006149699998786673   500 
0.01689829998940695   750 
0.019856699989759363   800 
0.03528589999768883   950 
0.045196399994893   1000 
0.05656349999480881   1250 
0.0847349999967264   1400 
0.0846198000072036   1500 
0.12012950000644196   1650 
0.1813335999904666   1850 
0.21797019999939948   1950 
0.27141869999468327   2000 
0.30261919999611564   2400 
0.6791047000006074   3300 
1.4945156999892788   4600 
2.0425866000005044   5000 
5.227245799993398   7500 
10.83306810000795   10000 
0.0011412000021664426   3 
0.0004599999956553802   7 
0.00035760000173468143   10 
0.00040109999827109277   20 
0.0006153000140329823   50 
0.0004776999994646758   70 
0.0005076000088592991   85 
0.0013032999995630234   100 
0.0012667999981204048   150 
0.0014593000087188557   200 
0.0029784999933326617   250 
0.0026781999913509935   300 
0.0034868999937316403   400 
0.007792000003973953   500 
0.02140529999451246   750 
0.01945720000367146   800 
0.03066499999840744   950 
0.042412299997522496   1000 
0.08890660000906792   1250 
0.08429299999261275   1400 
0.09384210000280291   1500 
0.13124950000201352   1650 
0.192188700006227   1850 
0.20191730000078678   1950 
0.24631469999440014   2000 
0.2966815000108909   2400 
0.6737722999969264   3300 
1.4705400000093505   4600 
1.827316900002188   5000 
5.384643800003687   7500 
11.209921100002248   10000 
0.00038359999598469585   3 
0.0003023000026587397   7 
0.00044669999624602497   10 
0.000404500009608455   20 
0.0005286000086925924   50 
0.00036279999767430127   70 
0.0015150999970501289   85 
0.0017592999938642606   100 
0.002383999992161989   150 
0.0018491999944671988   200 
0.002678999997442588   250 
0.003652300001704134   300 
0.004374700001790188   400 
0.011745900003006682   500 
0.01911429999745451   750 
0.01918920000025537   800 
0.029099100007442757   950 
0.03760930000862572   1000 
0.05971319999662228   1250 
0.062445400006254204   1400 
0.08417590000317432   1500 
0.1311520000017481   1650 
4.576256899992586   1850 
0.2646929999900749   1950 
0.31835689999570604   2000 
0.427800199991907   2400 
0.9252479999995558   3300 
2.3139039000088815   4600 
2.855254900001455   5000 
7.637308699995629   7500 
16.227868200003286   10000 
0.0006692000024486333   3 
0.0004604999994626269   7 
0.0004478000046219677   10 
0.0006342000124277547   20 
0.0007630000036442652   50 
0.0004852999991271645   70 
0.0008319000044139102   85 
0.0011741999915102497   100 
0.0011024999985238537   150 
0.0019252999918535352   200 
0.0028926000086357817   250 
0.003987599993706681   300 
0.006379300000844523   400 
0.008224199991673231   500 
0.01984739999170415   750 
0.029457600001478568   800 
0.04840349999722093   950 
0.04740949999541044   1000 
0.08629259999725036   1250 
0.09715330001199618   1400 
0.150729400003911   1500 
0.18358040000020992   1650 
0.26637379999738187   1850 
0.3392197999928612   1950 
0.3150342000008095   2000 
0.41862090000358876   2400 
0.970864500006428   3300 
2.4173562999931164   4600 
3.0286788000084925   5000 
9.045610699991812   7500 
16.83963390000281   10000 
0.0005994000093778595   3 
0.0005239999882178381   7 
0.0005256000004010275   10 
0.0005767999973613769   20 
0.0010421000042697415   50 
0.000752799998736009   70 
0.0004988000000594184   85 
0.0007691000064369291   100 
0.0018926999910036102   150 
0.0017550000047776848   200 
0.002165800004149787   250 
0.0029953000048408285   300 
0.003300900003523566   400 
0.005973200008156709   500 
0.02473239999380894   750 
0.025988599998527206   800 
0.0367028000036953   950 
0.05596789999981411   1000 
0.09112189999723341   1250 
0.11123039999802131   1400 
0.11935779999475926   1500 
0.17678540000633802   1650 
0.27074970000830945   1850 
0.2894432000030065   1950 
0.2935736000072211   2000 
0.3918666999961715   2400 
0.9127982999925734   3300 
2.131134600000223   4600 
2.6863481999898795   5000 
7.654604600000312   7500 
15.518258200012497   10000 
