Tiempo eigh[s]    Tamaño 
0.004865199996856973   3 
0.0002829000004567206   7 
0.0003107000084128231   10 
0.00033549999352544546   20 
0.004428100000950508   50 
0.002119900003890507   70 
0.0015775000065332279   85 
0.0029940999957034364   100 
0.016927200005738996   150 
0.01442259999748785   200 
0.07371720000810456   250 
0.23632379999617115   300 
0.0490667999983998   400 
0.0643326999997953   500 
0.2052789000008488   750 
0.20029110000177752   800 
0.32463450000796   950 
0.25614080000377726   1000 
0.49771779999719   1250 
0.7470648000016809   1300 
0.6873763000039617   1400 
0.889806299994234   1500 
1.1807843999995384   1650 
1.9160399999964284   1850 
2.3317940999986604   1950 
2.554026600002544   2000 
2.264151600000332   2100 
3.9425989000010304   2400 
7.667803399992408   3300 
17.5576396999968   4600 
22.010310999990907   5000 
0.016052499995566905   3 
0.00021779999951831996   7 
0.0001875000016298145   10 
0.00027520000003278255   20 
0.0006582000060006976   50 
0.001356099994154647   70 
0.0011264000058872625   85 
0.0010725000029196963   100 
0.0039021999982651323   150 
0.0050715999968815595   200 
0.009370100000523962   250 
0.013397799993981607   300 
0.024834600000758655   400 
0.04121939999458846   500 
0.11908210000547115   750 
0.15439229999901727   800 
0.1920447000011336   950 
0.20305419999931473   1000 
0.3896711999987019   1250 
0.45231320000311825   1300 
0.5765296000026865   1400 
0.8135481999925105   1500 
0.8760481999925105   1650 
1.445447599995532   1850 
1.521359599995776   1950 
1.5999774000083562   2000 
1.815627800009679   2100 
2.5933903999975882   2400 
6.25097029999597   3300 
16.425887699995656   4600 
20.755622500000754   5000 
0.014063399998121895   3 
0.00014859999646432698   7 
0.00013859999307896942   10 
0.000145800004247576   20 
0.00047459999041166157   50 
0.0006734999915352091   70 
0.000971200002823025   85 
0.0013771999947493896   100 
0.0029273000109242275   150 
0.0059019000036641955   200 
0.007927800004836172   250 
0.011656100003165193   300 
0.022277099997154437   400 
0.03833219999796711   500 
0.09175809999578632   750 
0.10054430000309367   800 
0.17516210000030696   950 
0.20649750001030043   1000 
0.36519939999561757   1250 
0.4069264999998268   1300 
0.5206823000044096   1400 
0.6370162999955937   1500 
0.8501002000120934   1650 
1.2545505999878515   1850 
1.390197699991404   1950 
1.5589146999991499   2000 
1.875747300000512   2100 
2.5379006000002846   2400 
6.337530999997398   3300 
16.30722400000377   4600 
21.418077299997094   5000 
0.01071869999577757   3 
0.0001981999957934022   7 
0.0001092999882530421   10 
0.0001328999933321029   20 
0.0004989000008208677   50 
0.0007234999939100817   70 
0.0008415000047534704   85 
0.0012560000031953678   100 
0.0026016000047093257   150 
0.005377299996325746   200 
0.007403599985991605   250 
0.01028750000114087   300 
0.019943599996622652   400 
0.031704199995147064   500 
0.09937569999601692   750 
0.11413699999684468   800 
0.15517240000190213   950 
0.19611930000246502   1000 
0.4299329000059515   1250 
0.39631769999687094   1300 
0.56344209999952   1400 
0.7541829999972833   1500 
0.8829767999995966   1650 
1.225567300003604   1850 
1.3542628999857698   1950 
1.5345903999987058   2000 
2.077390699996613   2100 
2.649860200006515   2400 
6.707931500000996   3300 
17.37612870000885   4600 
27.886624899998424   5000 
