Tiempo solve[s]    Tamaño 
0.001026600002660416   3 
0.0005457999941427261   7 
0.00035609999031294137   10 
0.0003972000122303143   20 
0.0036702999932458624   50 
0.0010621999972499907   70 
0.0012421999999787658   85 
0.004633399992599152   100 
0.0016834999987622723   150 
0.004854599988902919   200 
0.0020542999991448596   250 
0.001965899995411746   300 
0.005715599996619858   400 
0.00920590000168886   500 
0.01966770000581164   750 
0.02309070000774227   800 
0.04053620000195224   950 
0.04018140000698622   1000 
0.07028010000067297   1250 
0.0752617999969516   1400 
0.10126049999962561   1500 
0.15120269999897573   1650 
0.21447409999382216   1850 
0.26306969999859575   1950 
0.32799449999583885   2000 
0.3930155999987619   2400 
0.918945999990683   3300 
2.236088399993605   4600 
2.700630399995134   5000 
8.093258799999603   7500 
17.592855800001416   10000 
0.0002533999941078946   3 
0.0004163999983575195   7 
0.0004751999949803576   10 
0.00032800000917632133   20 
0.0007990000012796372   50 
0.00397510000038892   70 
0.0011648999934550375   85 
0.0035929000005126   100 
0.0019325000030221418   150 
0.002705099992454052   200 
0.002664100000401959   250 
0.0025464000063948333   300 
0.004304700007196516   400 
0.01385610000579618   500 
0.030484100003377534   750 
0.026806200010469183   800 
0.05720369999471586   950 
0.044812599997385405   1000 
0.06270589999621734   1250 
0.08643500000471249   1400 
0.09788539999863133   1500 
0.15539879999414552   1650 
0.19998669999768026   1850 
0.23101730000053067   1950 
0.2544674000091618   2000 
0.3958944999903906   2400 
0.8650379000027897   3300 
2.1349046000104863   4600 
2.6679346000018995   5000 
8.225685199999134   7500 
17.695668099986506   10000 
0.001000199990812689   3 
0.00047819998872000724   7 
0.0005390000005718321   10 
0.0003645999968284741   20 
0.0005036000075051561   50 
0.0013636000076076016   70 
0.0008082999993348494   85 
0.001989800002775155   100 
0.0014741000049980357   150 
0.0013615999923786148   200 
0.0022447999945143238   250 
0.0025391000090166926   300 
0.003970899997511879   400 
0.009621299992431886   500 
0.02116540000133682   750 
0.023437699986970983   800 
0.03477959999872837   950 
0.038053200012655   1000 
0.07778289999987464   1250 
0.10171239999181125   1400 
0.10035549999156501   1500 
0.14304120000451803   1650 
0.21778149998863228   1850 
0.22970080000231974   1950 
0.2550492000009399   2000 
0.3956095999892568   2400 
0.9428665000014007   3300 
2.230281500000274   4600 
2.7299516999919433   5000 
8.267282000000705   7500 
18.320557499988354   10000 
0.0004324000037740916   3 
0.00047060000360943377   7 
0.0004518000059761107   10 
0.0004366000066511333   20 
0.0012826000020140782   50 
0.0004991000023437664   70 
0.0005416000058175996   85 
0.0007377000001724809   100 
0.0010066999966511503   150 
0.002202600007876754   200 
0.0033550000080140308   250 
0.0021173999994061887   300 
0.004519499998423271   400 
0.00697240000590682   500 
0.019002599990926683   750 
0.027535100001841784   800 
0.04313879999972414   950 
0.035589499995694496   1000 
0.06424340000376105   1250 
0.08768279998912476   1400 
0.08392910000111442   1500 
0.14068219999899156   1650 
0.19716530000732746   1850 
0.24188620000495575   1950 
0.2546863999887137   2000 
0.3847449999884702   2400 
0.8878415999934077   3300 
2.3312639000068884   4600 
2.7831601000070805   5000 
8.00314879999496   7500 
17.669083700006013   10000 
0.0008435000054305419   3 
0.00048230000538751483   7 
0.0005610999942291528   10 
0.0005791000003227964   20 
0.0008645000052638352   50 
0.0031713999924249947   70 
0.0007301999867195264   85 
0.0008859999943524599   100 
0.0023708999942755327   150 
0.002633700001752004   200 
0.007393500010948628   250 
0.00396030000410974   300 
0.005123399998410605   400 
0.006246899996767752   500 
0.0231569000025047   750 
0.02220560000569094   800 
0.037938200010103174   950 
