Tiempo eigh[s]    Tamaño 
0.030590299997129478   3 
0.00028020000900141895   7 
0.000185800003237091   10 
0.00022850000823382288   20 
0.0006382999999914318   50 
0.001174899996840395   70 
0.0009724999981699511   85 
0.0014762000064365566   100 
0.002839100008714013   150 
0.004518899993854575   200 
0.008336300001246855   250 
0.012487300002248958   300 
0.02449529999285005   400 
0.0374520999903325   500 
0.23800389999814797   750 
0.32961359999899287   800 
0.4324373999988893   950 
0.3662241999991238   1000 
0.673743099992862   1250 
0.558044899997185   1300 
0.7159628999943379   1400 
0.896836700005224   1500 
1.2187229999981355   1650 
1.7455959000071744   1850 
2.2259593999915523   1950 
2.262509299995145   2000 
2.3875896999961697   2100 
3.5443348999979207   2400 
8.906647099996917   3300 
22.176213700004155   4600 
27.507626799997524   5000 
0.02149199999985285   3 
0.00017690000822767615   7 
0.00010239999392069876   10 
0.00022960000205785036   20 
0.0004973000031895936   50 
0.0006722999969497323   70 
0.0008744999940972775   85 
0.0011986000026809052   100 
0.0028223999979672953   150 
0.004279699991457164   200 
0.007108299992978573   250 
0.012400100007653236   300 
0.019048099988140166   400 
0.029596200009109452   500 
0.0929306999896653   750 
0.16409819999535102   800 
0.2543230000010226   950 
0.4646525999996811   1000 
0.5172730999911437   1250 
0.5947655999916606   1300 
0.7590142999979435   1400 
0.8831311999965692   1500 
1.1672573999967426   1650 
1.5680783999996493   1850 
1.9133759999967879   1950 
2.121115500005544   2000 
2.3474032999947667   2100 
3.3805317000078503   2400 
8.71849430000293   3300 
22.311746399995172   4600 
27.53272969998943   5000 
0.022723000001860783   3 
0.00015270001313183457   7 
0.00011779999476857483   10 
0.00014879999798722565   20 
0.0004186000005574897   50 
0.0006238000059965998   70 
0.0008369999995920807   85 
0.001916299996082671   100 
0.0035389999975450337   150 
0.005806700006360188   200 
0.007990599988261238   250 
0.010612900005071424   300 
0.022507300003780983   400 
0.031437199999345466   500 
0.11978949999320321   750 
0.14541219999955501   800 
0.21368269999220502   950 
0.3262222000048496   1000 
0.5470124999992549   1250 
0.6013326999964193   1300 
0.7141063000017311   1400 
0.9630295000097249   1500 
1.1682411000074353   1650 
1.775721700003487   1850 
1.9019849000032991   1950 
2.0899331999971764   2000 
2.35181810001086   2100 
3.45917780000309   2400 
8.786646099993959   3300 
22.39205540000694   4600 
27.42926129999978   5000 
0.02278189999924507   3 
0.00024870000197552145   7 
0.00017100000695791095   10 
0.00020470000163186342   20 
0.0005722999921999872   50 
0.0008888000011211261   70 
0.001175199999124743   85 
0.001677599997492507   100 
0.0034974000009242445   150 
0.004411599991726689   200 
0.008656399993924424   250 
0.010789499996462837   300 
0.023279199987882748   400 
0.03568460000678897   500 
0.12169669999275357   750 
0.12086759999510832   800 
0.2519345000036992   950 
0.2953328000003239   1000 
0.7183781000057934   1250 
0.5955874000064796   1300 
0.7609399999928428   1400 
1.0910894000116969   1500 
1.3661085000057938   1650 
1.668891099994653   1850 
1.882913000008557   1950 
2.0841220000002068   2000 
2.3695102000056067   2100 
3.4506097999983467   2400 
8.544404099986423   3300 
22.08351899999252   4600 
27.80316499999026   5000 
0.021379999991040677   3 
0.00018170000112149864   7 
0.0002162000018870458   10 
0.00018489999638404697   20 
0.0004535999905783683   50 
0.0006677999917883426   70 
0.0008518999966327101   85 
0.0016786999913165346   100 
0.003507699992042035   150 
0.0047781000030227005   200 
0.006917200007592328   250 
0.012792900000931695   300 
0.02301140000054147   400 
0.031638300002668984   500 
0.11747189999732655   750 
0.13883469998836517   800 
0.20418830000562593   950 
0.27839799999492243   1000 
0.5050319000001764   1250 
0.6596057999995537   1300 
0.6875485999917146   1400 
0.8917871000012383   1500 
1.3643566999962786   1650 
1.8349979000049643   1850 
2.1545032000140054   1950 
2.3282583999971393   2000 
2.489348000002792   2100 
5.31617059999553   2400 
10.065653600002406   3300 
22.131682200008072   4600 
27.038076199998613   5000 
0.023957199999131262   3 
0.00017219998699147254   7 
0.00011860000086016953   10 
0.00013630000466946512   20 
0.00040520000038668513   50 
0.0007781000022077933   70 
0.000979800010100007   85 
0.001177600002847612   100 
0.0035719000006793067   150 
0.004840399997192435   200 
0.006841399997938424   250 
0.009979599999496713   300 
0.018897400004789233   400 
0.029997400008141994   500 
0.09488109999801964   750 
0.12376419999054633   800 
0.22838960000080988   950 
0.2804123999958392   1000 
0.5463173999887658   1250 
0.5396677999960957   1300 
0.6751530999899842   1400 
1.0115580999990925   1500 
1.1382424000039464   1650 
1.5893519000092056   1850 
1.871159300004365   1950 
2.03205879998859   2000 
2.2931742999935523   2100 
3.3400978999998188   2400 
8.367500699998345   3300 
22.21814359999553   4600 
27.44024709999212   5000 
0.022944700001971796   3 
0.00020599999697878957   7 
0.00015839999832678586   10 
0.00014570000348612666   20 
0.0003904000041075051   50 
0.000634000010904856   70 
